1045	hyponym	33787
20500	hyponym	20501
2028	hyponym	3318
1296	hyponym	26012
1093	hyponym	32307
33574	hyponym	8452
16204	hyponym	22628
22734	hyponym	16806
7950	hyponym	16356
7800	hyponym	20999
10243	hyponym	10805
10243	hyponym	10815
13666	hyponym	35776
1949	hyponym	5785
2041	hyponym	2935
6165	hyponym	6166
21	hyponym	22
1165	hyponym	30095
2069	hyponym	2070
1475	hyponym	20487
1469	hyponym	20672
3999	hyponym	7778
1469	hyponym	20674
9571	hyponym	31665
3222	hyponym	31869
3263	hyponym	30605
3075	hyponym	36437
12191	hyponym	15984
5643	hyponym	22377
10065	hyponym	16363
3240	hyponym	31338
1559	hyponym	17914
8214	hyponym	8215
10262	hyponym	10263
7585	hyponym	27715
20502	hyponym	20503
1214	hyponym	28613
11582	hyponym	34892
3483	hyponym	23814
14625	hyponym	6088
23135	hyponym	4443
20201	hyponym	29850
11579	hyponym	35001
3376	hyponym	27143
1541	hyponym	18499
23	hyponym	24
16535	hyponym	12448
2071	hyponym	2072
3778	hyponym	14696
3882	hyponym	11469
3113	hyponym	35315
16407	hyponym	16408
7411	hyponym	33152
2054	hyponym	2609
3929	hyponym	10024
3216	hyponym	32133
7877	hyponym	18709
16144	hyponym	24589
11528	hyponym	36600
1	hyponym	729
1880	hyponym	8019
1662	hyponym	14777
5823	hyponym	16860
1212	hyponym	28729
6168	hyponym	6169
22443	hyponym	25940
3075	hyponym	36514
5823	hyponym	16869
1413	hyponym	22505
14360	hyponym	14361
10264	hyponym	10265
20504	hyponym	20505
10551	hyponym	1374
26648	hyponym	26649
9670	hyponym	28687
1024	hyponym	34573
3697	hyponym	17251
5834	hyponym	16542
1801	hyponym	10496
1175	hyponym	29909
4121	hyponym	4122
3286	hyponym	30008
25	hyponym	26
2073	hyponym	2074
1612	hyponym	16365
12313	hyponym	12314
8217	hyponym	8218
3779	hyponym	14727
1016	hyponym	34848
1546	hyponym	18422
28697	hyponym	28698
1791	hyponym	10831
16083	hyponym	26538
5479	hyponym	27575
26555	hyponym	29593
7605	hyponym	27210
1649	hyponym	15238
999	hyponym	35390
13784	hyponym	32275
26518	hyponym	30726
3068	hyponym	36791
6170	hyponym	6171
1111	hyponym	31928
11871	hyponym	26049
10266	hyponym	10267
3089	hyponym	36154
14526	hyponym	9291
9748	hyponym	26335
3566	hyponym	21365
12021	hyponym	21407
1537	hyponym	18735
26650	hyponym	26651
4089	hyponym	5164
23	hyponym	141
6183	hyponym	5786
14104	hyponym	22384
1734	hyponym	12643
22487	hyponym	24650
4123	hyponym	4124
20504	hyponym	20609
27	hyponym	28
1547	hyponym	18445
18034	hyponym	31644
2075	hyponym	2076
12315	hyponym	12316
10176	hyponym	13088
1528	hyponym	19038
16411	hyponym	16412
9720	hyponym	27232
1201	hyponym	29183
12678	hyponym	1070
16203	hyponym	22889
970	hyponym	36351
1045	hyponym	34030
5607	hyponym	23689
6172	hyponym	6173
5315	hyponym	32740
1546	hyponym	18511
1547	hyponym	18482
6267	hyponym	3234
20365	hyponym	24946
5384	hyponym	30614
1214	hyponym	28812
22293	hyponym	30713
9697	hyponym	27988
9830	hyponym	23867
8096	hyponym	12086
18944	hyponym	3483
6091	hyponym	8706
18603	hyponym	14044
7358	hyponym	34978
29	hyponym	30
1315	hyponym	25701
20231	hyponym	29135
1496	hyponym	20092
14365	hyponym	14366
1939	hyponym	6360
12463	hyponym	7798
11	hyponym	603
6318	hyponym	1699
5823	hyponym	17048
960	hyponym	36727
24984	hyponym	12877
5827	hyponym	16922
12056	hyponym	20434
8005	hyponym	14942
11714	hyponym	31045
2078	hyponym	2079
1939	hyponym	6392
10270	hyponym	10271
14646	hyponym	5685
22558	hyponym	22559
18462	hyponym	18463
1887	hyponym	8010
11836	hyponym	27270
3549	hyponym	22024
9641	hyponym	29779
4177	hyponym	2557
13	hyponym	572
4089	hyponym	5294
10020	hyponym	18035
16311	hyponym	19635
1370	hyponym	24048
5399	hyponym	30218
23	hyponym	270
1415	hyponym	22657
10020	hyponym	18049
1238	hyponym	28150
31	hyponym	32
12319	hyponym	12320
3237	hyponym	31720
5407	hyponym	29986
1166	hyponym	30387
5622	hyponym	23328
3547	hyponym	22114
1887	hyponym	8040
14407	hyponym	13138
3682	hyponym	17937
5691	hyponym	21194
1838	hyponym	9576
29193	hyponym	13533
7462	hyponym	31844
3203	hyponym	32795
4128	hyponym	4129
7	hyponym	807
13902	hyponym	28819
9922	hyponym	21128
20512	hyponym	20513
1263	hyponym	27415
16315	hyponym	19548
1668	hyponym	14868
14102	hyponym	22633
22379	hyponym	28199
8185	hyponym	9460
7988	hyponym	15570
20537	hyponym	19759
1329	hyponym	25393
1407	hyponym	22974
33	hyponym	34
2081	hyponym	2082
8225	hyponym	8226
10273	hyponym	10274
1214	hyponym	28965
20065	hyponym	34406
7714	hyponym	24074
1175	hyponym	30181
13896	hyponym	29054
6008	hyponym	11431
1175	hyponym	30184
1511	hyponym	19771
1175	hyponym	30187
6030	hyponym	10756
9721	hyponym	27402
5532	hyponym	26198
8022	hyponym	14547
24287	hyponym	34613
4130	hyponym	4131
6095	hyponym	8757
12322	hyponym	12323
6340	hyponym	1161
8022	hyponym	14551
1203	hyponym	29339
3839	hyponym	13161
11927	hyponym	24581
28706	hyponym	28707
18298	hyponym	23679
3242	hyponym	31670
21045	hyponym	4079
1469	hyponym	21103
1884	hyponym	8237
1356	hyponym	24605
20194	hyponym	30461
3366	hyponym	27834
1189	hyponym	29789
5603	hyponym	24027
20034	hyponym	35409
35	hyponym	36
3627	hyponym	19760
5466	hyponym	28287
10275	hyponym	10276
1556	hyponym	18430
1805	hyponym	10711
8012	hyponym	14906
28762	hyponym	27003
1691	hyponym	14249
11927	hyponym	24606
2064	hyponym	2685
26659	hyponym	26660
5790	hyponym	18260
1949	hyponym	6256
7577	hyponym	28395
18372	hyponym	21427
10551	hyponym	1742
7488	hyponym	31160
3725	hyponym	16750
12573	hyponym	4610
2084	hyponym	2085
4071	hyponym	6023
13833	hyponym	31080
1126	hyponym	31789
20034	hyponym	35458
24612	hyponym	24613
24531	hyponym	27125
26622	hyponym	27839
3197	hyponym	33132
3566	hyponym	21694
22597	hyponym	21564
7462	hyponym	31996
1214	hyponym	29078
9650	hyponym	29709
15937	hyponym	31409
3566	hyponym	21707
1296	hyponym	26540
4133	hyponym	4134
37	hyponym	38
6284	hyponym	2988
7371	hyponym	34832
12325	hyponym	12326
8101	hyponym	12208
1434	hyponym	22273
1582	hyponym	17687
28709	hyponym	28710
3865	hyponym	12452
5729	hyponym	20209
3759	hyponym	15751
20512	hyponym	20693
15972	hyponym	30359
18194	hyponym	27013
1296	hyponym	26578
2086	hyponym	2087
37	hyponym	73
8230	hyponym	8231
4065	hyponym	6276
10278	hyponym	10279
7860	hyponym	19712
4168	hyponym	3087
18470	hyponym	18471
3128	hyponym	35333
6141	hyponym	7465
11865	hyponym	26625
5266	hyponym	34596
15825	hyponym	34952
6288	hyponym	2912
18328	hyponym	22900
37	hyponym	92
1121	hyponym	32025
7	hyponym	1024
1492	hyponym	20528
6183	hyponym	6184
39	hyponym	40
1469	hyponym	21247
16282	hyponym	20804
3645	hyponym	19328
20519	hyponym	20520
5527	hyponym	26528
1483	hyponym	20824
5263	hyponym	34718
3768	hyponym	15533
23	hyponym	556
10050	hyponym	17396
11801	hyponym	28658
13704	hyponym	35201
9718	hyponym	27696
26352	hyponym	36322
4136	hyponym	4137
12328	hyponym	12329
3780	hyponym	15177
1076	hyponym	33463
3549	hyponym	22346
10549	hyponym	1949
3837	hyponym	13416
5597	hyponym	24392
14299	hyponym	16784
19045	hyponym	732
41	hyponym	42
2089	hyponym	2090
14377	hyponym	14378
11990	hyponym	22840
3895	hyponym	11649
22569	hyponym	22570
1362	hyponym	24633
23028	hyponym	8346
20065	hyponym	34682
3722	hyponym	17017
3837	hyponym	13459
18480	hyponym	18276
7548	hyponym	29492
4138	hyponym	4139
6186	hyponym	6187
1840	hyponym	9839
3805	hyponym	14460
9725	hyponym	27555
1528	hyponym	19516
1214	hyponym	29250
11927	hyponym	24823
16426	hyponym	16427
4225	hyponym	1455
1075	hyponym	33570
11975	hyponym	23353
12232	hyponym	15383
7949	hyponym	17098
1869	hyponym	8968
2019	hyponym	4323
13	hyponym	973
43	hyponym	44
2091	hyponym	2092
3196	hyponym	33377
8235	hyponym	8236
20523	hyponym	20524
18698	hyponym	11562
1349	hyponym	25104
2041	hyponym	3657
2028	hyponym	4061
13985	hyponym	26612
5302	hyponym	33643
6276	hyponym	3451
1370	hyponym	24469
10266	hyponym	10846
6188	hyponym	6189
14380	hyponym	14381
25119	hyponym	9159
1675	hyponym	15024
1838	hyponym	9976
23	hyponym	710
34837	hyponym	35574
8348	hyponym	4779
5622	hyponym	23754
32769	hyponym	34150
1817	hyponym	10640
3742	hyponym	16505
2105	hyponym	1721
20280	hyponym	28129
45	hyponym	46
1177	hyponym	30491
1752	hyponym	12668
6139	hyponym	7745
16087	hyponym	27044
9628	hyponym	30654
14317	hyponym	16379
20525	hyponym	20526
18477	hyponym	18478
17929	hyponym	35468
1528	hyponym	19622
13	hyponym	1051
26669	hyponym	26670
32813	hyponym	32814
15788	hyponym	36329
26414	hyponym	34599
1214	hyponym	29366
1518	hyponym	19943
9794	hyponym	25535
1648	hyponym	15918
20764	hyponym	13157
2094	hyponym	2095
9466	hyponym	35706
1214	hyponym	29379
1619	hyponym	16826
1361	hyponym	24827
1549	hyponym	18998
8305	hyponym	6170
33	hyponym	462
7786	hyponym	22265
1	hyponym	1465
33	hyponym	478
1763	hyponym	12384
2011	hyponym	4699
1528	hyponym	19671
47	hyponym	48
3681	hyponym	18465
12049	hyponym	21203
8239	hyponym	8240
1296	hyponym	26870
10287	hyponym	10288
3574	hyponym	21786
1481	hyponym	21137
16431	hyponym	16432
1088	hyponym	33324
37	hyponym	369
1711	hyponym	14015
24531	hyponym	27503
1474	hyponym	21366
14534	hyponym	9720
6104	hyponym	8907
1791	hyponym	11543
3289	hyponym	30640
26781	hyponym	23283
4144	hyponym	4145
1666	hyponym	15426
11886	hyponym	26289
2096	hyponym	2097
20528	hyponym	20529
1684	hyponym	14875
5384	hyponym	31248
18480	hyponym	18481
23299	hyponym	168
1864	hyponym	9301
11579	hyponym	35820
1825	hyponym	10519
1799	hyponym	11325
6037	hyponym	11021
3580	hyponym	21661
3479	hyponym	24792
5327	hyponym	33041
6193	hyponym	6194
49	hyponym	50
12337	hyponym	12338
3350	hyponym	28796
6082	hyponym	9644
1145	hyponym	31617
24447	hyponym	30147
10057	hyponym	17494
1327	hyponym	25978
6020	hyponym	11572
24664	hyponym	23439
12238	hyponym	15422
22377	hyponym	28793
12354	hyponym	11838
1214	hyponym	29500
4146	hyponym	4147
2098	hyponym	2099
1045	hyponym	34745
5479	hyponym	28362
9948	hyponym	20903
9794	hyponym	25677
1840	hyponym	10106
8022	hyponym	15069
1214	hyponym	29513
1214	hyponym	29518
17992	hyponym	33698
1214	hyponym	29522
