p0_1,p0_2
3504,3505
3509,3510
3511,3512
55,3516
3521,3522
992,3523
3540,3541
3548,3549
2406,3554
3556,3557
1100,3562
3563,3564
3577,3578
3581,3582
1805,3583
3586,3587
1825,3591
3599,3600
224,3603
2986,3621
3622,3623
3634,3635
3674,3675
3261,3686
3694,3695
3702,3703
3718,3719
3721,3722
1996,3724
41,455
706,3733
3737,3738
3225,3741
1337,3743
3173,3755
1620,3756
3760,3761
3762,3763
3769,3770
3057,3773
3775,3776
691,3782
3790,3791
3793,3794
3796,3797
1178,3799
3800,3801
582,3803
3804,3805
3808,3809
3810,3811
3825,3826
1232,3832
3837,3838
3843,3844
3855,3856
3861,3862
2255,3874
1745,3882
3112,3884
1792,3892
3893,3894
3895,3896
3906,3907
3917,3918
3923,3924
3863,3930
2499,3938
3952,3953
3498,3963
3964,3965
3967,3968
61,3970
3972,3973
3183,3981
1615,3992
3993,3994
3999,4000
3,4018
4027,4028
1043,4033
4037,4038
4049,4050
4053,4054
4055,4056
4060,4061
4062,4063
4084,4085
2065,4094
3696,4102
4103,4104
2538,4105
4115,4116
347,4118
4124,4125
4126,4127
4128,4129
4137,4138
4149,4150
2661,4171
4183,4184
4192,4193
3357,4194
3226,4204
480,4216
296,4222
1612,4224
4227,4228
4230,4231
366,4240
378,4244
4246,4247
66,4248
4253,4254
1473,4275
2886,4276
4278,4279
4290,4291
4298,4299
4306,4307
4311,4312
4316,4317
1858,4325
4327,4328
1240,4333
4341,4342
1839,4345
4358,4359
3149,4363
4368,4369
839,4371
1680,4378
4383,4384
4385,4386
4388,4389
338,4396
420,4397
4417,4418
1753,4424
3017,4436
4265,4440
4451,4452
4465,4466
4474,4475
4483,4484
4488,4489
4500,4501
4503,4504
4511,4512
4515,4516
1639,4517
4536,4537
4542,4543
4544,4545
2257,4550
1123,4561
1627,4570
4575,4576
1588,4617
4618,4619
696,4626
4633,4634
4640,4641
734,4648
2262,4652
2318,4659
4682,4683
4691,4692
1424,4693
4453,4705
525,4706
2899,4708
4710,4711
871,4712
4717,4718
4719,4720
4721,4722
536,4725
4120,4734
4740,4741
554,4743
3617,4746
2,4779
3442,4794
4803,4804
155,4805
2972,4806
987,4817
4818,4819
109,2953
4825,4826
4829,4830
423,4832
4846,4847
1510,4851
4852,4853
1538,4858
4860,4861
4637,4864
781,4871
517,4872
3421,4873
4812,4879
4605,4881
4884,4885
4890,4891
4901,4902
1104,4911
4913,4914
1349,4928
4092,4938
1721,4951
948,4962
808,4974
2038,4980
1308,4982
4598,4983
4984,4985
1910,4991
4759,5004
5022,5023
5029,5030
2290,5031
5037,5038
5042,5043
5058,5059
475,5069
5070,5071
5072,5073
5074,5075
2131,5078
1009,5083
5095,5096
1323,5099
5103,5104
5107,5108
5111,5112
5118,5119
5128,5129
5130,5131
5132,5133
5134,5135
1233,5139
2540,5141
4498,5148
2245,5167
5177,5178
5183,5184
3334,5189
540,5192
2694,5199
5207,5208
899,5211
5219,5220
558,5224
5227,5228
2542,5245
3749,5266
3050,5268
380,5270
4798,5272
429,5275
5292,5293
65,5295
5296,5297
5149,5301
5324,5325
5332,5333
314,5340
587,5341
758,5343
698,5346
5349,5350
2347,5353
4147,5359
1303,5361
5366,5367
5370,5371
3682,5372
5374,5375
3217,5381
1952,5386
5396,5397
5414,5415
5425,5426
5437,5438
44,5439
5212,5440
2360,5444
5453,5454
955,5456
5457,5458
5459,5460
5465,5466
486,5468
5470,5471
128,5483
1556,5484
5491,5492
2424,5498
3157,5504
1747,5515
1226,5516
5517,5518
399,1075
5526,5527
3652,5529
5535,5536
5173,5551
1404,5553
5556,5557
5561,5562
5565,5566
5567,5568
5570,5571
5593,5594
3710,5595
852,5598
5600,5601
5608,5609
2064,5612
110,5618
1489,5619
3806,5624
3353,5632
2599,5634
12,5638
3607,5639
396,5644
4295,5661
5662,5663
5666,5667
354,5670
277,5677
3037,5678
5682,5683
2672,5693
3468,5700
3630,5701
5704,5705
2612,5709
5249,5710
2315,5714
5716,5717
5722,5723
5729,5730
5732,5733
3579,5734
5749,5750
3233,5751
5754,5755
5758,5759
5762,5763
5231,5765
5775,5776
5777,5778
5257,5801
5803,5804
3673,5809
4863,5822
5825,5826
5625,5834
5838,5839
5843,5844
4735,5849
2849,5865
4072,5866
5867,5868
5873,5874
2607,5882
4505,5889
1927,5890
5901,5902
5441,5906
2279,5909
261,2953
5915,5916
5919,5920
234,5921
38,5924
244,5925
1082,5928
1127,5934
1766,5937
5946,5947
4213,5948
5962,5963
5967,5968
784,5981
5090,5990
5648,6016
5974,6017
2620,6025
4584,6029
3444,6031
6034,6035
679,6036
176,6041
895,6054
889,6056
6062,6063
5198,6075
6078,6079
6085,6086
2974,6094
5602,6096
568,6099
2716,6101
6103,6104
1666,6105
6107,6108
957,6115
6129,6130
6132,6133
5165,6135
4198,6136
5820,6140
6146,6147
6155,6156
5520,6173
1905,6178
474,6180
1314,6182
6185,6186
6187,6188
6191,6192
4639,6193
6196,6197
6223,6224
5784,6238
6247,6248
4551,6249
6255,6256
6258,6259
6264,6265
3305,6278
3700,6287
5025,6289
6292,6293
1089,6301
6304,6305
5785,6309
2209,6319
6322,6323
5113,6334
5658,6337
1444,6338
6339,6340
6345,6346
363,6347
3467,6348
2090,6351
637,6352
573,6354
6355,6356
472,6362
6364,6365
666,6369
1874,6371
5895,6380
47,5483
4623,6393
1139,6394
1286,6396
900,6397
3908,6401
2823,6406
6407,6408
4578,6413
2534,6416
6170,6421
311,6423
6424,6425
5076,6430
301,6433
2265,6434
6436,6437
4119,6438
1363,6444
6450,6451
477,6457
6458,6459
3988,6460
997,6478
1872,6479
5982,6483
6486,6487
3168,6488
2677,6497
6501,6502
6504,6505
6332,6507
6510,6511
2518,6512
1746,6532
1027,6540
1342,6547
6548,6549
5242,6551
3132,6556
6565,6566
4334,6585
6586,6587
3551,6593
2136,6600
1705,6615
6619,6620
3470,6627
5319,6631
5500,6635
3660,6636
3312,6650
1477,6656
1439,6663
4971,6665
3636,6666
3251,6667
401,6681
5122,6685
6692,6693
6698,6699
6706,6707
1654,6708
576,6714
2872,6721
6724,6725
6732,6733
365,6734
184,6745
6748,6749
6750,5438
5933,6760
23,6764
5718,6774
5419,6787
6788,6789
2301,6796
1135,6799
944,6800
2785,6804
3771,6825
4006,6826
1108,6827
6828,6829
6410,6834
5388,6841
3869,6842
3105,6844
3081,6851
6090,6864
6868,6869
6872,6873
6876,6877
2001,6878
6879,6880
6311,6889
4992,6892
6913,6914
658,6919
3933,6926
4597,6928
379,6933
3107,6934
5792,6940
4146,6947
2308,6948
4269,6952
6959,6960
4771,6972
1271,6976
631,6977
5097,6991
4013,6995
3991,6996
2556,7000
5304,7002
7023,7024
7025,7026
5176,7027
939,7032
7034,7035
7036,7037
5508,7046
7047,7048
7051,7052
1630,7053
5225,7054
2234,7057
4519,7063
7068,7069
4434,7076
3848,7083
6165,7084
5416,7093
7096,7097
1681,7114
5445,7128
2517,7129
7131,7132
4448,7133
4577,7137
7143,7144
2580,7146
7029,7147
4758,7149
6791,7159
5941,7160
4724,7164
1359,7167
5011,7169
312,5483
7176,7177
7178,7179
633,7187
5015,7189
404,5224
7193,7194
7198,7199
7204,7205
5007,7206
2966,7219
1284,7220
2327,7223
783,7227
460,7232
7239,7240
2287,7242
7243,7244
558,7246
3517,7247
4040,7251
4827,7255
7268,7269
1305,7297
7306,7307
5971,7308
7320,7321
7322,7323
514,7327
7328,7329
3715,7335
1988,7338
1129,7342
250,7343
2763,7345
3393,7359
7340,7364
5694,7371
2846,7377
7216,7392
190,7397
7398,7399
3122,7401
93,7405
6317,7407
1523,7418
7424,7425
7426,7427
4792,7430
5910,7432
4283,7433
669,7436
6645,7437
1662,7438
7439,7440
7020,7441
2363,7444
6068,7445
7448,7449
7299,7450
4346,6096
450,7462
2516,7463
5739,7467
7472,7473
2650,7475
5875,7480
5447,7485
7486,7487
7495,7496
7502,7503
7225,7507
1141,7510
5273,7513
1190,7516
5046,7517
1537,7519
7525,7526
3542,7529
7120,7536
7541,7542
6119,7550
1920,7553
1557,7557
7559,7560
7572,7573
960,7576
7580,7581
735,7585
5009,7587
1453,7588
6891,7592
2089,7595
7601,7602
3166,7611
1911,7612
7616,7617
1218,7620
3163,7636
5830,7638
7642,7643
1819,7649
7659,7660
7663,7664
4802,7665
5021,7672
2361,7674
994,7692
7202,7697
85,7701
2068,7703
7708,7709
1219,7711
5523,7713
6642,7716
3830,7718
6986,3351
7722,7723
6375,7725
7726,7727
910,7732
7733,7734
2818,7735
3208,7741
3519,7751
851,7752
2349,7754
2337,7756
2718,7758
1729,7762
5469,7763
1570,7768
5137,7774
1685,7778
448,7780
7786,7787
1967,7792
7797,7798
2502,7799
2142,7800
6467,7808
7817,7818
6208,7822
2669,7823
7829,7830
7548,7831
4364,7840
6689,7842
7851,7852
6777,7867
1516,7872
4801,7878
3976,7879
708,7885
7905,7906
3955,7907
7497,7910
2582,7912
230,7931
2440,7932
7923,7940
4732,7943
148,7946
7952,7953
4331,7956
7958,7959
1960,7963
342,7967
1999,7969
2646,7970
7976,7977
2192,7981
7984,7985
4496,7989
1368,7994
2110,7998
8001,8002
8003,8004
8006,8007
8008,8009
1223,8011
1591,8012
2827,8013
2023,8022
4699,8025
6905,8027
2979,8028
5410,8037
6254,8038
1311,8039
2119,8042
8045,8046
770,8048
1384,8058
4697,8085
8086,8087
1865,8088
2780,8089
4736,8097
4284,8108
2751,8124
5787,8128
4844,8135
8136,8137
218,8139
2252,8140
4414,8142
8151,8152
8155,8156
1569,8163
8167,8168
7690,8169
676,8172
2298,8175
5120,8176
7294,8177
4398,8191
2708,8202
2167,8206
8212,8213
185,8215
28,8223
6172,8224
3936,8228
6797,8230
7061,8233
4631,8241
2421,8245
2041,8246
6232,8251
7935,8253
8255,8256
2536,8258
298,8267
194,8271
8196,8272
3944,8274
1157,8275
7100,8284
2086,8285
5300,8288
3154,8289
8290,8291
261,8312
1732,8316
635,8319
1369,8325
8327,8328
8337,8338
880,8341
2764,8343
8344,8345
8346,8347
2043,8348
6475,8351
2881,8354
1411,8357
1563,8361
1704,8362
8372,8373
922,8378
8389,8390
8392,8393
1003,8400
5473,8406
1923,8414
8416,8417
7378,8419
1673,8431
8158,8432
6837,8440
1086,8453
1033,8465
4338,8466
8467,8468
8469,8470
2160,8472
3827,8475
617,8476
8477,8478
8485,8486
5894,8488
4807,8489
7381,8491
7673,8492
7913,8497
8502,8503
222,8504
8508,8509
1282,8519
4185,8521
1404,8523
8525,8526
8418,8533
1994,8537
7263,8538
3279,8546
1318,8550
4357,8564
7332,8566
3842,8567
1902,8568
1694,8571
8301,8589
1402,8595
3221,8599
1608,8605
999,8607
8458,8609
8610,8611
8614,8615
8617,8618
6126,8621
8622,8623
7802,8625
736,8629
1208,8630
2451,8631
2657,8634
7080,8642
153,8647
1030,8649
8651,8652
8654,8655
7917,8253
77,8660
673,8663
1788,8668
2508,8685
8094,8686
2138,8688
7908,8695
2523,8696
4976,8704
4257,8713
3238,8718
1367,8725
8727,8728
8734,8735
8742,8743
3958,8744
3407,8746
7681,8749
60,8750
8751,8752
697,8754
8760,8761
8762,8763
598,8765
4174,8767
8769,8770
8779,8780
7853,8783
7518,8784
3120,8785
7493,8795
478,8796
1813,8804
8812,8813
635,5224
343,8817
1298,8821
5952,8823
6206,8824
4868,8825
8827,8828
872,8829
8830,8831
8837,8838
8840,8841
8846,8847
1876,8848
8851,8852
8857,8858
4232,8859
5494,8862
550,8863
8867,8868
6235,8870
3742,8878
3447,8879
2391,8884
1348,8887
8890,8891
8897,8898
3066,8899
6022,8901
7618,8904
69,8905
4655,8906
614,8909
8299,8913
821,8917
4946,8919
8926,8927
2480,8929
8818,8930
8940,8941
8944,8945
458,8949
7286,8977
7640,8984
579,8990
4441,8992
219,8997
8999,9000
2419,9001
4685,9005
5887,9008
7087,9011
2165,9016
76,2953
325,9025
9030,9031
4924,9046
227,9053
9054,9055
9057,9058
9063,9064
3103,9067
4875,9077
9078,9079
9089,9090
6327,9092
375,9093
1398,9094
3528,9098
746,9100
47,9102
228,9103
4066,9108
1692,9109
6823,9112
9116,9117
3709,9118
1866,9119
8160,9121
9123,9124
9126,9127
1571,9130
3546,9135
5848,9139
1204,9140
604,9147
2868,9149
1220,9152
9158,9159
5487,9170
2702,9171
6920,9172
5247,9177
9181,9182
5805,9183
2850,9184
2010,9185
2281,9186
6515,9191
6389,9195
2692,9205
9206,9207
383,9212
154,5483
1794,9219
9222,9223
4350,9224
7698,9227
6601,5438
3845,9230
1152,9231
6276,9232
9234,9235
4354,9236
9244,9245
8896,9253
8408,9255
1315,9259
2447,9274
239,9276
9284,9285
596,9290
3101,9298
7990,9301
8800,9304
1622,9305
5507,9307
9308,9309
4021,9311
1378,9317
1084,9318
9037,9319
9326,9327
1734,9328
9120,9329
7606,9332
8793,9336
9339,9340
2407,9343
142,9350
1499,9356
3812,9357
3610,9362
874,9364
3687,9376
1564,9382
5708,9383
33,9385
1283,9391
1748,9393
3997,9394
892,9402
9405,9406
9004,9417
1714,9418
6083,9422
4095,9425
7669,9427
7138,9431
2260,9437
4395,9440
9443,9444
9445,9446
6998,9458
9460,9461
3957,9470
2382,9475
5817,9477
3661,9478
4613,9484
1340,9493
2671,9495
4629,9496
672,9506
855,9508
1034,9512
3985,9517
9522,9523
3137,9524
1663,9526
4675,9530
453,9534
115,9547
9553,9554
507,9556
1292,9557
2615,9565
9573,9574
8287,9578
901,9579
9586,9587
7312,9588
8596,9593
3021,9597
8666,9599
7200,9603
2554,9605
5711,9619
1216,9625
6520,9627
3513,9628
4572,9632
8099,9633
9634,9635
18,9637
9639,9640
2679,9643
9400,9644
25,9654
7771,9655
1381,9657
9659,9660
2528,9663
4905,9667
292,9670
5621,9677
9682,9683
9686,6627
1427,9688
9694,9695
5659,9696
9700,9701
7124,9713
227,9715
4565,9717
2571,9726
9167,9728
5398,9729
2841,9732
9733,9734
5462,9738
9743,9744
7095,9745
1709,9748
3024,9750
1942,9753
9756,9757
2063,9759
6418,9760
74,9762
3253,9763
3216,9765
9768,9769
3753,9770
9774,9775
269,9787
5283,9791
91,9794
9795,9796
2790,9802
9803,9804
3822,9806
2133,9807
9809,9810
2769,9812
9271,9815
5646,9822
8364,9823
1718,9824
1661,9830
684,9831
3400,9835
888,9836
7349,9841
356,9844
2721,9845
7914,9848
5877,9851
9854,9855
5495,9861
4888,9862
678,9863
2880,9866
391,9870
3890,9872
900,5224
1656,9879
30,9882
1566,9883
3979,9884
2335,9887
3928,9888
1105,9892
4362,9895
9896,9897
1246,9898
9199,9901
6637,2060
6859,9907
1738,9909
8292,9911
9913,9914
3136,9923
9927,305
6368,9929
7893,9931
87,9933
2548,9936
223,9937
9953,9954
2088,9957
9960,9961
8481,9983
9991,9992
6030,9998
4459,10004
7453,10005
3915,10008
2833,10009
183,10020
1601,10029
7429,10030
2898,10034
1540,10036
10037,10038
1660,10039
4370,10040
6577,10041
4318,10042
10052,10053
6128,10060
3839,10065
8707,10066
1377,10067
5922,10068
6037,10080
5253,10084
10085,10086
8083,10089
6342,10094
2435,10106
1176,10111
6122,10112
8296,10114
7624,10116
1520,10117
63,10118
6271,10122
1096,10124
9531,10128
10130,10131
257,10140
1763,10142
138,10144
5532,10147
4089,10153
4114,10155
3104,10158
914,10171
4366,10174
6543,10180
4416,10184
10188,10189
10192,10193
4526,3675
5789,10199
7534,10205
1514,10210
7545,10212
3778,10213
7583,10216
3901,10220
7459,10236
2274,10237
9720,10239
433,10240
9137,10244
1702,10247
5064,10254
4456,10255
6775,10262
17,5224
6214,10268
10271,10272
4243,10281
529,10283
1544,10285
2732,10291
6943,10292
8375,10295
4080,10296
10305,10306
2869,10307
9972,10308
8709,10311
10252,10314
3982,10317
1889,10319
1250,10322
4491,10329
1979,10332
2037,10333
8145,10334
8403,10337
5200,10342
10022,10343
4402,10348
7210,10353
5871,10357
1109,10362
1909,10363
6239,10364
10369,10370
1607,10371
300,10374
2163,10378
774,10385
3966,10386
5964,10398
6806,10403
9060,10406
8747,10409
3841,10413
4195,10415
1066,10422
6281,10425
2544,10433
1803,10436
10444,10445
5190,10447
2707,10452
7184,10453
3535,10457
6077,10460
7121,10462
10464,10465
1024,10467
1346,10471
4751,10476
150,10479
6730,10482
1254,10483
10485,10486
5489,10491
10493,10494
5114,10495
3188,10498
2889,10499
2494,10505
9047,10516
6455,10522
6695,10523
8383,10526
7126,10528
8748,10535
6065,10536
10543,10544
7742,10552
4393,10555
3404,10563
2277,10567
4209,10572
2572,10575
1638,10577
3088,10586
9487,10594
4157,10617
10602,10621
1573,10622
9996,10623
3090,10628
8153,10629
2124,10636
8411,10648
3412,10656
2401,10660
1006,2060
4181,10680
2866,10681
1330,10686
317,10692
819,10697
8407,10700
966,10705
9321,10706
123,10710
3235,10711
707,10717
1598,10721
10723,10724
68,10729
6517,10732
1998,10733
10737,10738
1723,10757
4756,10760
4541,10763
10764,10765
200,10768
2594,10771
3943,10777
5635,10778
10781,10782
3589,10785
10138,10786
1239,10788
8700,10794
10795,10796
4173,10798
5537,10800
8090,10801
259,10803
51,10809
4381,10814
2161,10815
10818,10819
10133,10824
6506,10828
361,10829
169,10832
10589,10840
6492,10841
8932,10842
1059,10846
2471,10850
504,10867
1417,10874
5322,10881
3267,10893
4177,10895
4882,10897
742,10899
10901,10902
1890,10905
9950,10906
1294,10911
10912,10913
7045,10917
489,10918
10921,10922
1635,10928
8071,10929
2700,10932
8249,10935
10358,10937
3601,10938
8515,10941
4502,10944
10945,10946
7421,10953
9917,10955
2414,10956
4520,10959
663,10964
6463,10980
10989,10990
6743,10993
3379,10994
7301,10996
4308,10997
9122,10998
1372,10999
1561,11001
11005,11006
1472,11007
4998,11010
3306,11026
11028,11029
23,11030
2196,11034
5123,11035
1063,11037
1770,11039
11041,11042
5087,11049
8789,11051
3531,11052
3330,11056
2947,11058
11061,11062
74,2953
2595,11069
705,11072
7719,11085
1112,11095
3275,11096
10582,11099
4035,11100
6963,11102
6668,11106
581,11107
7795,11108
1752,11112
7168,11114
956,11115
3453,11119
11122,11123
4301,11124
3264,11128
5596,11132
2945,11135
1041,11139
8803,11140
2550,11144
10194,11145
73,11146
5216,11149
6123,11150
4117,11152
9551,11157
2467,11165
7466,11167
11170,11171
8739,11173
2295,11175
436,11176
10529,11179
3626,11181
10561,11182
6949,11185
1478,11187
4531,11188
2935,11189
9331,11190
471,11192
11195,11196
6954,11197
4217,11201
156,11205
7112,11208
667,11212
1657,11213
8907,11215
9242,11216
1760,11217
255,11223
2755,11226
2581,11228
10209,11229
6603,11235
7890,11244
11259,11260
5053,11261
11262,11263
611,11267
1174,11269
4678,11270
6672,11272
8412,11273
164,11275
8933,11276
6779,11277
6575,5438
9370,11279
5544,11288
1159,11289
8079,11307
2662,11310
7088,11312
4620,11325
6558,11327
1628,11330
11336,11337
3006,11341
600,11343
11249,11345
6194,11348
7355,11350
6786,11361
1124,11364
4783,11365
8185,11366
11368,11369
8671,11370
3666,11374
3680,11376
1423,11377
8225,11378
6702,11382
4602,11384
2259,11386
3648,11388
8711,11391
7695,11395
2015,11399
5326,11401
1699,11415
1791,11416
671,11424
11154,11426
154,11427
6275,11429
6711,11430
4840,11432
7325,11435
3479,11436
1306,11437
4677,11441
8530,11442
8308,11444
4461,11447
2744,11451
1092,11455
3792,11456
1977,11459
11465,11466
8110,11468
2011,11470
2454,11477
130,11479
4616,11481
10185,11485
2187,6444
2107,11495
975,11497
7011,11498
3280,11499
4432,11503
3128,11514
4657,11517
2404,11518
9948,11521
4098,11522
11525,11526
8107,11527
2927,11529
1548,11530
370,11534
3004,11536
3875,11538
1306,11539
4553,11543
4513,11550
11553,11554
7644,11557
6818,11560
6579,11563
10619,11564
5713,11567
11003,9760
8882,11572
452,11575
1290,11576
5908,11577
5864,11589
2300,11591
1561,11593
9297,11596
7737,11597
1433,11599
993,11600
11601,11602
7511,11611
6201,11613
35,11621
3835,11626
3245,11628
9281,11629
4963,11633
3255,11638
2052,11642
4707,11648
7986,11649
1130,11652
10985,11659
8081,11665
5499,11668
4292,11677
11684,11685
4304,11686
5260,11688
9429,11689
6929,11690
11693,11694
6886,11699
803,11707
1691,11719
9291,11721
610,11723
7849,11728
8040,11735
4941,11745
3927,11750
11751,11752
4644,11753
1580,11756
533,11760
5357,11763
9341,11766
6941,11772
177,11776
2954,11782
3560,11789
2630,11792
2012,11800
5918,11801
3291,11807
963,11808
11814,11815
1877,11819
1624,11824
7222,11827
6782,11835
1483,11838
3156,11839
4979,3675
1173,11844
1870,11846
19,11850
1312,11857
8104,11864
4034,11868
2269,11871
1575,11875
1067,11882
6290,11883
8598,11885
356,2953
1834,11888
9497,11892
4662,11893
4583,11905
4426,11909
7277,11918
11919,11920
7764,11924
9277,11931
810,11933
9269,11935
6212,11940
5720,11944
11945,11946
1659,11947
4165,11949
124,11956
6509,11957
4249,11958
722,11964
643,11965
3433,11966
6280,11969
1579,11972
129,11977
1679,11978
5312,11980
178,11982
11120,11983
11986,11987
9162,11990
11618,11992
7630,11993
4510,11994
8959,11996
1918,12001
2638,12005
2814,12010
56,12011
864,12012
10838,12013
2670,12014
2506,12015
8355,12016
914,12017
12020,12021
6219,12025
4894,12030
3139,12032
1195,12036
1085,12039
2247,12040
4569,12042
11841,12044
1189,12048
5480,12053
209,12055
5285,12057
9711,12065
4130,12068
6993,12069
12018,12071
3570,12074
9968,12075
4091,12081
971,12086
1072,12092
4950,12094
5878,12095
5856,12097
2166,12101
8943,12103
6230,12104
4748,12106
62,12110
8015,12113
776,12115
1818,12117
6997,12123
11221,12124
781,12125
4737,12129
2465,12130
2887,12132
5649,12140
2215,12141
11736,12143
5278,12148
3328,12149
9808,12155
3197,12164
824,12172
11770,12174
5590,12175
2569,12177
8557,12188
2226,12189
10256,12194
2611,12195
459,12201
9164,12206
8545,12211
12159,12214
2924,12216
3676,12218
3397,12220
12221,12222
12227,12228
1925,12229
620,12230
12231,12232
139,12233
5988,12234
7469,12240
5143,12246
6020,12249
1095,12251
1248,12260
207,12262
4372,12269
6568,12276
4208,12277
4681,12278
1584,12283
5721,12286
2813,12290
2280,12291
1586,12297
10837,12298
7368,12303
3086,12308
2174,12311
592,12316
4810,12318
843,12320
12321,12322
9761,12323
8955,12325
3934,12326
4529,12330
4477,12332
3868,12334
7728,12337
3023,12338
7388,12340
952,12341
6480,12345
6163,12347
35,12348
12349,12350
11809,12352
4836,12354
7783,12360
9203,12364
560,12365
732,12374
2605,12380
10443,12382
4188,12386
11246,12387
5451,12389
10725,12390
731,12394
3752,12397
5026,12399
535,12400
12407,12408
9299,12415
12066,12416
9084,12417
447,12418
230,12428
50,12433
12041,12441
4260,12450
3568,12456
9613,12457
24,12459
5770,12460
5698,12461
7386,12462
1686,12472
811,12492
12493,12494
11546,12497
9490,12504
7366,12506
5900,9760
12108,12507
9002,12511
2703,12518
437,12522
1560,12523
313,11139
4008,12526
2934,12527
2282,12538
7874,12540
10233,12541
5475,12544
1151,12546
10149,12547
12548,12549
2216,12551
3112,12556
1460,12563
3783,12564
10265,12566
4580,12567
233,5483
5079,12568
978,12569
5302,12572
1093,12574
6674,651
12575,12576
5862,12588
11639,12595
7532,12598
445,12605
523,12606
3683,12609
2882,12610
12611,12612
51,12613
764,12614
7578,12615
6058,12619
6966,12621
8294,12623
11023,12635
6095,12638
2921,12640
3170,12642
2643,12647
1559,12649
12198,12654
7414,12665
6484,12666
7833,12669
2862,12670
8216,12672
2771,12679
10095,12685
362,12690
1387,12695
9473,12698
11630,12699
1221,12703
8199,12704
7654,12708
5816,12709
4469,12712
12715,12716
233,12719
2130,12722
638,12726
3160,12729
170,12730
2329,12736
5035,12739
1190,12741
9450,12742
597,12745
2795,12749
3645,12751
858,12753
1909,12756
84,12759
5382,12760
504,12262
290,12763
1470,12771
2005,8271
12782,12783
4293,12786
1634,12787
8322,12789
7596,12792
1115,12793
8221,12794
1079,12795
6713,12796
5591,12801
9176,12806
6911,12807
6046,12811
12815,12816
5548,12819
246,12823
12825,12826
152,12827
12828,12829
1861,12830
9019,12831
4182,12837
8463,12839
6445,12848
64,12853
8263,12858
11207,12859
210,12861
2512,12864
9843,12865
8806,12866
2637,12868
5836,12869
5171,12873
3624,12874
4111,12875
2491,12884
524,12886
896,12887
7988,12888
2178,12892
5092,12893
3002,12895
5039,12897
859,12899
7814,12901
12620,12902
876,12903
4666,12909
3902,12911
11886,12915
2464,12921
7413,12923
4557,12924
1301,12925
12926,12927
690,12928
2510,12935
1508,12936
8102,12937
