p11_1,p11_2
6026,1200
1882,1846
6070,2957
5403,54
4046,1940
5771,2684
972,898
6121,1167
6159,58
3014,1846
668,1200
6218,1261
5630,1200
3068,3072
6253,898
6267,2957
6270,309
6273,2535
3508,2957
6286,216
6307,2957
4865,6314
3656,2957
1431,2896
6378,166
2568,2386
6428,1846
6471,3336
6474,419
6312,1261
1908,2684
2339,1261
2996,1930
6562,58
6574,898
6592,3336
2874,3336
6613,2684
1953,328
6659,1273
6691,3336
6697,2386
6715,58
4608,2386
6740,1261
6751,58
6785,58
4522,419
6862,309
6896,898
6909,3072
6470,1940
4159,166
6935,3336
6957,58
5688,1940
6967,1465
7009,2533
4361,2625
5424,3336
1689,328
7028,1261
5605,3655
6999,898
497,2084
7064,328
7067,58
7074,4031
2474,3027
2973,1167
7102,216
6045,1846
7119,3736
2821,2957
7158,328
7173,3336
7214,1200
7229,166
7241,1261
7245,216
7261,1846
7276,5205
7284,54
3878,2219
4387,1200
7347,465
6274,898
7365,2957
6567,465
1268,2386
1724,2084
5791,1465
5650,3072
6727,1846
4236,2684
7482,216
7508,2684
7562,4286
7604,309
7627,1940
7647,58
7648,1465
7699,1261
7710,712
3503,1200
7738,1167
2871,3072
7746,1261
6118,309
3113,216
4099,1846
7832,1261
7834,309
1757,2896
6964,465
7866,2957
1300,2684
7883,2684
7889,1465
7279,465
7891,712
4898,3000
7919,1846
7920,309
7183,3336
7937,3336
2141,1846
7571,1200
7947,3000
2919,58
5829,328
1812,1940
6002,58
8031,309
6805,1846
1547,1261
5939,2684
8052,2386
5305,1273
4876,1846
8101,4540
8109,3206
8118,1846
3302,1273
8125,216
8131,1465
5880,8143
7134,2684
8181,216
8188,898
2614,1940
867,712
8240,1465
8298,216
7267,1465
5980,661
7215,419
1750,2533
2774,1940
8342,1273
8350,2684
8358,328
4242,58
926,58
8376,8377
1103,3336
8395,1273
8426,2684
8434,661
8447,3336
8457,2957
5641,2084
2482,216
8480,1846
4833,2896
7824,328
8498,8499
5431,309
7372,1846
8562,2684
3257,712
6477,2533
4918,216
3714,898
2296,4031
6874,1940
771,712
5348,58
6403,309
2848,3336
8673,6314
5645,2533
3487,1846
8710,1940
4019,1846
8721,1846
8781,58
2180,465
1840,1465
4026,166
6755,1930
4547,1200
8912,309
3758,1167
8920,2533
3501,898
8931,309
5707,3336
552,1940
8969,5205
8979,898
8993,1261
7479,1165
198,2625
4001,1940
9032,1846
9035,4286
9044,1261
2766,898
6498,1846
6988,54
7285,1846
7820,58
9107,1200
4896,2957
5917,1846
9142,1846
3690,58
263,58
538,712
9209,1846
1966,2386
3240,465
9250,166
4042,2386
3135,6314
7488,712
9283,2957
9293,54
4340,309
9320,3027
1856,2684
7859,465
3705,2957
6154,58
5835,419
9397,328
8051,3336
2380,465
9415,1465
6288,2625
9426,58
9454,1200
9462,58
6350,328
6491,1940
3725,309
2123,419
2087,2684
8572,2957
8976,309
866,3736
9542,216
9550,1846
4855,3000
6453,309
9464,1273
7005,3027
6598,2957
1468,1200
9570,1200
6283,216
1365,2386
9006,419
8451,2957
2628,1465
9714,2957
9740,9741
1884,9749
6227,54
7979,3336
2864,1465
8198,1940
9825,1846
9838,1261
7461,2684
9859,2957
6765,1200
5056,1200
5234,58
5187,216
6795,216
9945,58
9746,1846
1326,3072
6528,166
9070,898
5238,1165
428,2533
6735,3336
9043,3655
3555,898
10055,712
10056,1846
790,58
6761,3336
1522,1200
7042,712
9465,465
10082,309
8962,1846
10101,2219
2129,1940
10126,328
8792,898
10160,3736
8379,898
6936,465
837,419
8484,3336
5479,4031
9106,3736
2416,419
5680,1846
2202,712
10321,1846
4300,58
10344,1465
10347,328
5063,54
10352,1200
7565,1846
5423,2533
725,54
8165,1846
6688,1846
8129,2084
5800,216
8326,2957
10509,3000
4139,4540
9767,54
7180,3655
1476,1846
10390,2386
5815,58
4289,712
413,309
8179,10653
8579,58
984,1261
6440,1940
7091,1846
10081,1846
10709,58
3949,58
7361,1846
2685,2684
10521,1261
5893,58
10780,1465
8141,10784
5633,419
7662,58
10853,309
10859,1261
10869,712
8849,2896
5944,1200
10896,58
6607,2219
10900,419
6870,3027
10916,898
8170,58
9324,58
10466,1465
8835,1465
10966,3336
10976,1465
8147,3336
8776,309
7794,216
11016,2896
7296,1200
6051,328
11048,1273
10341,1165
3883,58
11087,1273
5154,549
8844,2533
2723,2084
9747,898
7072,216
11159,166
2398,898
11169,58
3269,58
5673,1846
7348,6314
9024,3736
5400,1273
4739,419
11236,3655
5291,3736
8369,1465
10054,3336
1138,1846
8683,1261
2743,1165
11296,419
9583,11298
3095,4031
7231,54
10569,3736
8150,3336
11355,1846
10773,898
8682,898
10655,328
9764,2957
11367,1465
8908,58
11404,58
8381,2533
9372,58
3628,328
11445,1940
2591,1200
6508,58
7753,1846
11472,58
7,216
7201,58
4987,2684
1894,8143
5949,166
4690,1261
11500,2386
11520,465
4990,2386
6018,2957
5170,4031
5654,712
8349,898
11566,898
390,3000
4857,712
11632,661
9885,3336
7757,328
9439,58
9088,2386
11692,1940
6845,2084
3720,1200
3288,216
10190,1165
2026,1200
5085,58
9672,54
6513,3336
5418,712
5984,58
1023,712
4446,898
10923,1846
11806,4540
724,3336
3989,1846
2553,58
9687,11865
4916,309
1434,58
7270,166
3097,898
10776,328
1725,1940
5761,1261
11968,1200
5147,58
3500,166
3077,898
9028,1846
3707,1846
7927,2084
9407,1200
7748,1940
6150,1200
3514,309
9656,58
2045,1273
5738,1940
3689,216
5823,166
12133,1465
9592,58
7041,2957
7153,4031
12179,2625
10699,1261
8680,712
1756,58
11664,2896
6529,465
8017,1261
12239,328
2817,2896
8505,54
8893,712
11055,309
4942,419
11129,2896
12253,1261
6801,1273
10091,2386
7431,712
5585,54
8020,2386
9875,2386
4472,166
6992,1846
9834,309
12395,1846
2342,1846
12414,4286
4782,898
3627,1940
12431,12432
5999,58
8529,309
8257,1465
10595,216
7209,58
9942,3027
6372,465
3294,465
10650,54
3768,1930
1107,3336
3595,2684
7615,898
9509,9749
3507,3336
1064,898
7933,3336
4635,2684
12091,1200
6015,58
3392,1465
273,661
12560,216
11505,1200
8210,2386
5206,3072
11985,58
12707,166
12713,1200
4715,2957
2933,712
12718,58
9081,58
12733,898
11594,1846
6550,898
9788,465
1824,309
4899,58
710,2386
12764,1261
7315,58
8443,309
89,1940
3215,58
8740,54
12383,12808
7683,58
2527,465
7841,712
7805,1846
6055,1846
7975,2625
1715,1846
3244,2957
11063,1940
10275,1200
12413,2684
6742,1165
7609,465
4431,1200
1737,2625
7339,4540
12943,58
1237,1165
8495,58
5033,2219
12961,465
6546,1465
7895,4031
2640,2084
3389,2625
2283,712
12996,1261
11297,1846
5552,661
5966,3655
7887,2684
8989,2535
5958,1846
6904,2896
13036,2957
8305,216
10201,1273
11904,216
13109,1273
2634,58
3608,2533
5961,712
3818,2684
8925,166
10388,216
3747,3000
10100,2084
10470,5205
8766,1846
11321,1273
1779,216
5970,2219
7317,1930
13250,1261
10520,328
4645,1200
2695,2535
11876,58
11786,166
7973,58
4696,216
4113,4540
5360,2684
13336,1261
8353,4031
5014,3000
3387,2533
9606,1200
6344,166
8450,309
7352,216
981,1200
13391,2957
13409,1940
5651,54
11552,1261
4599,1846
13425,1846
5514,3336
7857,1261
6260,216
2810,2084
13478,1261
7700,3072
3282,6314
10973,1261
13142,3000
7999,419
6738,6314
3102,13534
11607,2625
7428,1846
12062,2684
4834,166
5992,2684
6634,2386
849,1846
9742,2219
3053,3336
12885,2957
8382,309
13214,1846
9780,1261
1815,898
13668,1846
13445,2684
4326,309
9684,309
9649,166
3566,58
12357,2957
9436,166
8409,2957
10704,166
7280,1940
6328,2084
3704,712
11997,2684
8900,54
7422,2684
5282,2533
13550,1261
4567,419
12920,2684
3477,58
10164,58
2998,166
2897,712
8768,465
5616,2957
13893,216
13292,465
9525,3336
8584,2219
4041,1261
9520,58
13943,3336
12022,2084
2100,166
5779,1846
5365,1846
2958,54
6588,2896
11681,58
11939,1200
3008,328
1168,712
11726,58
7050,2684
3969,712
5477,2957
454,712
4175,2957
11822,3000
11856,58
1069,3027
4106,2386
6802,712
3748,4031
5351,1167
4413,309
2314,58
12481,1261
7186,58
6833,3206
10496,2084
3039,328
6001,2684
3650,54
7863,6314
289,216
4205,58
8010,14310
3049,1846
9229,2219
2961,465
14340,1261
9938,166
5402,1200
6618,2684
8133,1465
13717,1940
8722,1465
2076,58
2787,1261
2731,3336
3757,419
6175,1846
4463,3336
6705,2957
4841,712
8444,1465
14067,1846
4585,419
10608,309
10813,712
1396,898
10251,309
14436,1465
4588,2219
4763,712
5399,216
7014,1261
9061,328
5387,898
11519,3336
14474,1465
14144,1846
11031,465
10221,1273
12710,1261
11319,898
8616,58
10914,58
13290,2684
9755,216
2925,712
3043,2684
6739,1846
6472,2896
8474,3655
7964,309
9529,2957
5464,58
4910,58
4970,58
13229,309
13557,309
564,712
2876,419
5306,54
13497,309
10418,1846
11494,1317
14426,661
754,309
4082,3336
7403,1273
9819,1261
6043,2957
10198,4031
4835,14709
9296,465
5377,328
493,1846
11338,1846
14315,1261
7862,216
9653,1465
12589,309
6138,6314
12467,2957
13021,712
1297,712
14816,3000
10527,328
135,1200
4880,1261
13486,1200
2410,58
7637,4540
1863,2386
10330,309
5686,2533
4886,2084
5580,166
13464,58
6981,216
3355,2535
8106,661
8864,1465
5756,1465
13487,2386
5003,898
7358,1261
12942,3072
11333,712
9864,898
4256,2684
4445,4286
6737,3336
3708,3027
11425,2084
5764,2386
7316,1465
6924,1167
4176,1940
7598,1261
10057,1940
7195,4031
11184,1846
13457,2684
7972,216
12182,898
4237,309
13588,1261
6009,58
9221,54
782,2386
8280,2896
1631,2684
6494,3655
3728,661
6177,3072
11098,898
7483,2684
10641,1465
6703,328
14441,1465
5117,1200
8068,1846
7577,166
4768,2957
14712,1846
144,58
15122,1846
11644,1200
2789,58
5669,6314
2003,1465
2696,1200
11209,216
12284,465
1008,1200
12489,58
3732,1846
7410,166
14138,3655
7650,11865
6537,1940
6726,1165
3662,328
8736,2957
2728,3336
6852,54
6918,1200
8314,309
5671,328
3865,465
5213,1846
7996,1465
3143,1940
3281,419
2531,309
14189,2386
9125,3000
2238,3336
10336,216
21,898
9148,58
8388,3655
11198,216
5280,58
11716,465
7603,1261
2515,465
9731,2084
4850,166
4878,54
4360,465
10810,3736
14519,309
8321,1940
7504,2684
3612,3336
10157,2219
11510,419
8843,2533
9842,2386
5692,1846
2456,3206
6411,1465
9853,2533
7015,3027
4045,328
1867,3336
6888,166
8207,5205
1854,2957
2758,1465
4480,3027
1545,54
11574,216
11584,328
6539,1465
3239,54
2713,1200
10424,1846
10605,419
8726,309
5102,1261
11845,3000
10286,1930
4039,1940
4315,58
14930,2533
2636,1273
5706,1846
3723,58
6736,166
8385,2533
1831,58
9871,309
7506,166
3348,3027
11680,54
4373,3336
95,2684
8842,3027
9334,1846
2981,1273
6720,58
6901,1200
5450,2957
4669,465
9499,309
7107,328
2704,1846
3362,2957
5223,3000
4604,1200
11234,2684
12558,898
13116,712
10625,1465
8967,712
3297,2684
11512,1465
868,898
11110,1261
5488,309
4611,309
11482,58
11791,2084
14791,1465
2686,2219
8563,2684
10382,1940
11475,1846
7384,166
6890,54
12072,216
7639,1846
5870,2957
12464,1465
9595,328
8119,3736
15120,58
4238,712
2181,712
2242,2386
1922,58
7471,58
2081,166
3329,1846
1501,712
7474,2219
7547,2957
5389,1846
2109,1273
1653,2533
5401,1846
8113,1261
5311,58
13768,58
8430,2386
12758,1846
2596,1846
7145,465
9373,328
5221,166
7926,328
1898,661
16278,898
12080,465
6157,58
9681,328
13178,216
4528,2684
13420,166
15318,1465
5642,2684
13170,2084
4887,2684
6712,1261
8874,54
12225,216
15376,4540
11265,54
4274,3336
7971,166
8872,1273
7960,166
9584,2219
14402,465
9261,2219
3984,1261
16251,58
14671,2219
752,3678
5938,1200
10770,1940
8173,898
8096,1846
11878,2219
1782,1261
7360,309
6374,712
12480,216
9378,3336
7331,419
14424,3655
9289,216
2198,328
11854,3336
4828,1465
2484,4031
12651,216
1459,216
8262,6314
9850,898
5840,419
2173,712
5586,54
5884,1167
10327,1273
11339,898
4560,1200
8144,5205
7252,712
7110,2957
7954,58
9240,166
2199,1273
7520,1846
5352,465
4332,2684
11245,1261
1593,6314
213,465
15426,328
943,216
9691,1167
10855,1273
9572,216
3067,1273
14848,3336
4410,2533
15608,2533
4862,2957
6386,465
4344,2386
7016,3736
6199,58
10559,3000
2489,2219
6971,216
6639,54
12146,3336
8229,1846
9971,309
4953,661
4032,2684
6127,1846
6088,328
3142,328
4643,328
9059,1200
4780,2084
10844,3336
13456,17139
4152,2957
6917,465
4831,4031
10524,1846
6049,166
10873,2386
4731,328
1475,58
14659,1465
9256,1846
6331,465
6205,712
11359,1846
5378,58
1901,712
756,2084
2522,58
13246,309
3176,898
2370,1846
1675,2084
7987,6314
7468,2957
11068,1846
2589,3336
13050,1940
8620,3336
3859,166
6464,1846
11130,3072
8588,465
14008,58
8972,58
1965,2386
10354,1261
11544,898
7212,1200
8646,2684
3138,17340
7031,216
15124,2219
2032,2386
2726,1846
331,2896
265,465
10822,465
733,419
8866,3336
2056,712
468,2957
3962,1261
12076,661
4965,465
358,1465
6980,2957
1238,898
7079,12432
2776,2533
5115,712
2432,58
6644,1940
9727,2684
8860,216
10013,2957
8123,3336
12043,328
162,2625
3252,2957
11725,58
10217,1200
6744,4286
7693,898
7614,216
11565,712
4140,2386
10072,5497
7657,58
7383,54
11862,1940
3361,3336
6429,1261
13261,58
13069,166
6093,1940
3046,1465
2649,1261
8454,661
5973,58
2733,3072
11409,712
6027,166
1397,898
2820,2533
5533,1940
13916,1200
3193,3336
2429,2957
1500,1465
12984,1465
3802,58
4071,2957
5081,58
11586,1200
11032,3206
11669,1846
1589,2084
7006,661
11793,166
12038,2957
3594,2957
11867,1200
10538,2386
7965,1273
360,3336
13454,2219
6241,58
8659,58
2980,4540
883,328
13117,1261
346,328
908,1940
12534,58
5861,4540
6285,58
8093,58
10105,2533
8814,1846
3133,465
7318,1200
14637,3027
1490,661
13784,3027
1215,1200
10400,2684
7821,2084
2082,328
10747,1465
2952,3336
