p8_1,p8_2
2554,3086
3866,3867
3875,3876
1487,2554
1967,2391
3057,3902
3904,1899
3384,3927
2402,126
3933,3934
3830,3401
3943,3944
3966,546
2778,421
3978,1654
1935,1622
2232,3979
4005,4006
4040,3902
2846,3212
2643,1996
4067,2391
4076,4077
3064,1565
4110,1109
4117,3430
4130,889
4133,2090
4135,4136
4144,498
2972,2595
4173,4174
4187,3498
4208,4209
4220,541
4225,1866
4250,1641
4265,2771
4271,809
4272,4273
4284,1559
4292,2066
4297,2595
3771,4301
1669,4308
2974,957
4349,3023
1109,3024
4354,2504
1835,3238
4393,4394
4395,2010
3868,4021
4405,1151
4420,4421
4428,2611
3217,3421
4433,1284
4437,820
4439,2922
4443,4444
4366,3384
4476,4477
4526,4527
4541,3835
4546,1181
3604,2019
4568,4569
4580,707
4583,1622
4587,3863
4597,4598
1349,3318
4605,1753
4615,2511
4622,4623
840,3985
4644,3842
2882,3210
4670,1510
4675,3441
4188,4677
4678,3472
4680,1749
4681,1571
2607,4685
1100,3927
4697,4394
4704,3944
1520,4021
1221,4723
4592,4735
1284,4747
4750,4751
3620,3384
4785,4786
4788,1999
4735,809
4789,2361
4791,4792
4801,1162
3839,541
892,2492
4815,3433
4836,541
4840,3217
3258,2621
4870,3783
4877,1641
1212,3421
4892,729
2455,4077
1139,1212
4930,1753
4940,2621
4950,4747
4952,2415
4311,1899
1843,1866
785,1536
5021,555
5000,2166
5025,541
5053,5054
5060,2934
5062,4723
4502,3917
1175,2595
5110,1819
5114,3318
5122,5123
5124,1175
4049,421
1949,4950
5171,1789
5200,3596
5202,5203
988,3024
4575,5054
5241,5242
5276,2786
5287,1875
3279,1162
5304,2019
5307,4747
3766,3024
5326,555
5329,2492
5330,3498
1079,4432
5357,2090
5358,2934
1905,3217
1548,4623
1402,5376
2794,3553
1780,899
5390,3783
2688,28
5404,1749
1832,4405
957,1151
5417,82
5422,3132
5436,1094
1155,546
474,5467
5469,4444
5487,785
4975,5494
5455,5499
5507,5508
5523,1535
5528,2012
4136,1997
5558,1066
5573,840
5590,1581
259,2637
1721,3024
5628,2264
5629,2679
2850,2638
5658,5123
5675,2415
909,477
1584,1264
5713,3118
5009,3835
5739,3183
5741,2480
5746,4623
5760,889
2101,1639
5780,2415
5784,2119
5790,3596
4251,5792
5794,5795
5816,5817
4304,5334
5846,840
366,1100
5875,5876
5877,935
1044,4717
5887,4584
5894,1569
1230,2804
5910,5911
1448,4301
5933,808
1067,1544
4572,2160
5951,3553
3012,1664
5982,3085
5985,3827
185,4747
5988,2524
1566,3238
1618,1536
3050,3421
6024,2169
4357,4421
6037,2260
6042,1544
6046,3827
6057,6058
3957,1181
6068,923
6074,3310
6077,4021
3128,3121
6030,4846
3456,3421
4023,923
4968,2793
4137,2492
6122,1699
6128,2329
6131,4825
3513,2282
5491,4950
6145,1999
6169,2480
4544,3495
6172,421
6179,5848
5506,3412
6201,2594
2841,3250
5722,4598
6232,472
3099,1151
6234,1789
6235,2038
1956,923
1767,1363
3306,2986
1948,3829
6280,1299
472,4747
4606,3217
3679,840
6326,1276
4341,1645
6333,4844
859,1753
6342,1144
6360,1819
6366,3876
6370,1094
6410,1792
6417,2295
2901,1619
6465,1299
6466,5242
4500,421
6475,82
6034,3177
3742,121
6506,4297
6509,3401
6519,341
3004,4499
1243,1228
6281,1535
2630,4209
6558,2329
6560,2986
2333,3047
6597,2480
6603,4735
570,2282
6608,5713
6614,2558
5120,2524
6642,3024
5336,1162
2477,4394
5149,1043
6674,3804
1038,6675
5406,1899
1532,541
6700,1299
6704,3139
6713,4825
1808,1899
3109,3047
5873,1444
4336,3863
1016,5202
6746,2504
2667,341
6315,1363
4467,1866
3467,2203
6835,1066
2558,2595
2480,3086
5489,4677
6853,2558
6857,546
6517,2477
1859,1043
200,245
6886,2329
6887,3139
4625,3132
6905,2160
1999,6910
6855,5499
2319,3118
1985,486
4810,4551
3641,3944
6953,546
6938,6954
6962,492
6963,28
6609,1538
5260,707
6492,1559
6986,1660
2363,6997
3153,4209
7004,5876
6221,3212
2885,2190
3137,1581
2703,3421
4368,6954
7087,2066
2030,1162
5312,3415
7108,114
7120,38
7122,4786
699,2986
7043,3412
3540,4174
7135,1792
7151,1803
4520,840
167,1559
7168,2804
5273,1654
4565,1794
7200,4681
5128,4297
2116,6642
2982,3456
386,3551
1374,1729
4662,4681
1055,785
7221,7222
7228,923
3544,1819
7233,1819
7236,4677
3568,5713
4979,2679
7262,1803
3702,4569
7281,1654
5548,5795
7286,406
7291,4786
7294,2269
4523,429
7302,245
915,2804
2671,1997
5820,5810
7314,3397
7319,2786
6212,4685
7340,7341
3313,2477
7346,4717
7350,3047
4551,3369
3535,1749
7381,2090
4084,5810
3867,1536
7429,2415
2422,2477
666,1094
7452,1622
2166,2255
4309,840
3538,1264
7470,3183
4334,5911
6821,3888
5288,4598
2071,1535
4115,1591
7514,3139
5646,2621
2269,1997
5596,5494
1591,3421
7527,38
6702,2139
3379,4421
5419,4598
4444,3024
5037,4616
1544,3086
4846,3024
4190,4006
3795,2679
6868,546
7583,71
7239,2166
7608,1591
5227,4021
1241,1646
1085,4301
6007,1674
1709,2255
7439,4623
7654,3495
7678,1996
5029,4421
7695,2425
6209,4623
7698,5467
2756,5911
7707,899
1425,7744
7764,2190
4710,4681
2038,2638
7777,6675
2452,3495
7785,4569
5830,809
3660,4950
7801,5499
7810,2264
5509,935
2711,2361
2430,863
4807,5202
4769,406
6013,2558
7817,2090
7876,4393
7882,1581
6355,5795
7890,1175
7901,4569
6601,2771
7908,1228
758,2255
3149,7341
7914,3575
7916,3275
1580,5725
5257,3121
7917,1299
7939,1580
6775,2066
5940,2804
3166,2600
7962,2010
4281,5202
7974,7221
450,935
7990,7991
6003,2524
6876,1303
3170,1639
5480,1109
4362,1299
1341,2986
8040,5242
1092,5591
8055,2554
959,4527
5344,1721
7548,4751
7486,2166
8110,2041
5364,1291
8127,2581
3993,2524
429,1997
8153,3456
8158,3835
1634,1094
5860,863
8189,3275
8194,1162
3496,5876
2377,758
6510,899
7601,4271
6811,2295
4327,2509
8216,5792
5848,1536
8217,1220
3560,863
8221,5591
6196,2637
486,1997
5441,3944
2303,4394
4177,2524
1034,3397
8287,1445
8292,1417
8294,3121
2139,3421
8303,1535
8308,3553
28,5203
3453,472
8317,4209
5370,5713
7154,1559
2260,4394
8355,1619
8366,126
2621,1793
5544,4136
4786,2255
1384,477
7304,1299
7518,840
8407,1899
8411,245
8412,3326
8413,840
2707,541
4503,3050
4674,4735
3674,2012
8225,4021
8445,2509
6586,5467
6675,2638
6543,2064
8473,7986
3212,809
8481,2133
6191,3876
492,1536
1264,1571
5843,1875
8463,177
6339,1043
726,1444
8515,1591
3451,3275
8534,2090
3367,1094
6648,3979
3173,3139
4353,4623
1586,1657
7559,8557
5457,889
5841,3177
7659,1212
2502,3551
5828,1109
3843,2594
7047,1660
3107,185
2068,2558
4381,2160
8598,2786
8602,5304
6223,28
1970,4301
5225,2986
4732,4717
7413,2391
5901,2012
4844,2595
6107,2611
8666,8557
1323,707
734,3441
7455,4825
2234,5467
8681,2786
4416,2661
1611,1417
5332,6058
375,6058
2796,899
2059,2166
3792,2700
8748,4616
4016,2793
8756,1646
3925,3842
4536,388
3668,5785
2734,4677
224,1264
7663,2594
5334,3421
4736,5499
8803,1619
6922,2041
3326,1646
5231,5499
8818,6954
3863,3024
7681,3804
1460,5123
4866,1109
148,1618
995,2934
3019,3132
5212,3278
7061,3842
2771,3421
8421,2090
2509,3086
1220,4747
3601,1109
8896,1066
8902,4844
4441,2282
7289,3050
3861,1657
6520,5304
8277,1870
3876,499
1664,1793
8935,5876
8959,185
999,1803
3342,1721
1233,3118
9004,3310
9009,2415
8334,840
7719,3551
9018,341
1201,3157
8971,541
3441,7222
9029,177
9033,2679
9034,2700
9037,4209
8932,7096
9048,1535
6363,2010
7178,1276
3010,1792
9060,3208
7395,1660
5946,3047
9069,707
4358,1451
9074,1753
5864,1721
6750,2280
9084,7986
9087,1162
7070,8346
8346,5203
1746,708
5035,2287
2185,2504
9120,3085
9133,1276
8254,2038
5196,546
4195,9144
2655,899
2872,2361
2744,179
7029,2558
2142,2637
9164,7341
7759,3085
9213,729
3397,499
4089,1162
8467,4393
8933,1753
1870,2638
9242,4432
7322,820
9249,4623
6724,486
8420,3575
7332,3047
6753,863
5079,1794
9262,185
1557,3118
7991,809
393,4077
9271,957
7080,472
4461,1729
9281,1641
3460,3121
5198,4393
6163,1544
8242,1699
6258,2621
8392,2621
4903,2203
9331,5795
4531,546
1144,1571
6090,1303
4553,2509
7068,2064
3899,8756
4682,1803
5283,1387
9030,3384
6414,1299
4884,5470
1141,2700
2012,1646
5449,840
2247,2581
3447,472
5190,1639
9299,629
1493,498
5777,1181
2155,2880
9430,3553
3044,2605
8910,2090
8329,1291
9449,1444
9467,2090
9468,2010
5941,1746
5795,2019
9485,1709
9487,5810
9490,3783
5876,4747
9502,2257
3751,185
5621,2605
2601,2477
4967,2621
1624,3132
7138,2361
7851,4884
7402,1451
6580,3604
3665,1299
8727,2169
9546,2019
3509,126
1803,1646
9563,3441
9568,2554
9569,2986
1810,524
1603,486
5836,840
5505,3888
2280,3118
9531,5376
8880,2329
5602,1794
4646,2415
2436,4271
2190,4747
8083,1622
6381,3888
1006,307
6637,4786
4083,6219
1763,1569
9711,3275
9712,3902
8196,935
6424,1144
2657,5795
4666,5499
1841,2703
6872,1875
9737,3121
2804,4747
3372,4405
481,1721
8762,1999
4157,2554
3626,1999
5132,1043
9869,2171
1389,1094
6966,788
5567,4301
3423,1899
3749,5785
2215,2739
3330,1996
7796,1150
6944,808
7263,1538
9976,5376
9174,1363
6132,2524
5664,4527
1729,4747
10000,3278
3490,5591
5762,2064
3183,7744
6146,1363
5964,3551
6039,7991
9481,1544
4091,2621
3256,1646
3124,3944
994,2415
10071,1220
3525,3177
1178,4301
10077,7234
5825,2700
4511,1999
10097,1100
4781,4527
5416,1618
5953,5376
5974,3876
10129,3210
5434,3433
5814,1363
10146,421
4863,1803
625,2260
9839,2391
5635,9756
3291,179
1783,2554
3160,5054
10195,5494
7491,406
1405,1162
5554,3177
7495,1591
9843,4444
6058,3024
6743,2295
8707,3472
3059,2282
7011,1043
2017,2085
1595,3433
7825,5242
10252,1789
1550,1303
8389,5792
10256,2594
10258,3197
10265,3944
1394,629
4498,477
6389,1538
9808,3085
3340,477
8963,1729
284,2594
10301,1639
2986,3927
3575,2019
4499,1997
10318,71
10023,1591
3154,2804
2085,1793
1334,4717
3179,7991
4064,2264
9977,177
6398,3177
10358,7096
3408,4394
4098,808
5090,9756
4421,1151
7897,3553
1837,2329
1704,1654
7150,2786
5891,2064
829,8346
10421,7096
10423,5499
546,4394
10443,4271
9450,6530
5729,2190
8079,3804
6730,4006
7112,3397
3412,1151
1409,1417
8337,2480
9054,923
2819,1291
2310,4681
3445,1510
9002,5508
1694,406
8715,2166
4021,2255
6467,5499
8415,8346
3737,5202
7320,1162
1246,5508
4569,3024
1699,4394
3577,1645
2182,3085
10387,1641
6859,5307
3511,2986
5931,3210
611,1559
2039,1803
4717,3118
6455,4444
5374,6642
8731,2771
7268,179
5421,1544
9996,9144
7249,4697
3223,5054
3890,2594
6974,121
4775,2621
5608,1721
10654,863
5922,5591
6689,5334
3054,2804
4685,809
5451,2203
4595,2558
2035,3256
2152,5113
8600,2509
3648,3326
8090,4273
4095,4077
8255,5334
10148,2739
5072,820
4290,4021
7426,3472
10750,3397
5704,4723
130,1510
9913,179
3226,788
732,1094
6815,1866
10223,1538
7065,4301
3370,5470
5674,28
7839,3902
10806,1233
4818,2554
2457,1094
4218,3553
8539,2581
659,2255
121,2595
935,2638
8517,2793
6959,2041
5394,1264
8890,1299
10898,350
2600,3118
8071,2425
5623,1175
7234,3118
2329,3927
1702,2260
6651,3495
10818,1662
10924,2480
8086,1299
9116,2415
5522,4616
10138,2257
10950,2972
8806,3397
846,1451
10952,1664
10120,1444
8203,3326
5137,1100
10948,3177
7952,3099
4451,4598
5745,3085
4837,3842
9566,1417
6565,2282
2121,2492
10985,3415
4301,5203
10992,3979
8545,2085
7355,4825
11018,1581
2412,1641
9162,2282
8269,1999
11033,6058
9222,3441
2550,2064
8793,1233
6373,2671
11057,3553
7913,1299
9234,1591
2383,707
4122,7991
4074,4527
3991,3397
10366,1212
5355,5817
7126,4735
5396,5307
3344,659
9089,1212
5437,1150
2149,3430
9269,3085
961,3024
5249,3197
5565,3085
10513,1557
8081,3388
257,1721
2415,1571
8923,840
11164,3384
296,7731
3680,2272
8167,71
2069,126
9405,2085
10500,3902
11194,5591
7538,3157
4584,3369
11207,1264
3804,499
3671,3023
2935,6675
11219,38
6194,1996
11221,3495
4756,1753
6143,5817
9057,546
3069,185
2163,546
11240,179
8154,2133
4124,4677
11249,7096
4633,2264
7958,2264
1171,1144
2316,28
5959,2169
794,808
11274,541
4591,7221
5011,1557
7380,2425
2239,3284
7948,840
11299,7234
8513,3441
7874,2771
1234,3278
923,3086
235,1622
3553,3421
11323,1175
4890,7221
1754,4623
5398,4421
2979,2319
3810,9756
3842,3118
8739,6219
6368,1866
5856,2133
7198,9144
2697,114
3906,1591
11380,1445
4687,3132
2663,5848
1411,5785
9613,3183
2857,1794
5309,2171
8115,3917
11394,2637
1538,1151
7640,2038
4620,1999
4578,1662
10713,114
7088,1233
3760,4444
9143,2085
11433,3397
9137,1544
5186,3604
503,1557
2133,2638
8029,1144
10231,1144
1216,1451
6308,2169
2934,3421
7722,1220
6375,7234
9203,988
3037,2066
3253,1109
10226,1819
7459,2295
6769,1654
9771,2257
6044,840
8094,2558
4613,8557
10380,555
9803,5054
4355,350
4210,2090
4331,1662
4933,1819
3479,1417
7673,1639
6092,1789
7621,28
8747,114
6407,5242
746,245
2257,1793
6332,3310
6292,5785
6060,1417
9370,2504
7096,2638
304,1819
7020,1819
10464,3256
8160,3397
8015,1100
8075,4846
9277,3310
4548,2700
7334,2934
1622,499
4631,3177
2700,7222
3415,1997
1796,9144
11714,3217
6418,4477
2613,659
3597,1299
4792,2638
5319,9756
11693,541
3144,3212
5193,3553
11754,5911
1636,1212
3752,840
4655,2295
8622,2986
7812,546
10507,3208
2356,4681
2421,6675
4402,2972
2213,4271
1012,2511
7511,4681
6626,3397
8897,126
11177,3121
6290,1220
11751,2621
5298,6219
1152,2786
2718,4792
6997,2595
3579,82
11895,4297
9614,9756
10848,7991
5732,5810
4185,4884
3950,5591
3401,5725
9694,3604
2639,785
3739,1875
3936,2329
6000,4751
5264,3278
7545,2492
6067,863
10271,1451
7287,1109
10485,341
8637,1544
3822,1999
2285,1363
1399,4681
5649,2972
2511,4747
742,5785
6692,9756
9381,2771
8290,2600
4908,421
5911,499
4147,7234
890,2986
4637,4308
3017,6642
11334,4209
1183,2203
8208,2319
8063,3099
12051,1212
6911,2554
4751,499
489,2771
6137,3604
11259,2850
9215,3934
2746,1538
7572,3408
11246,3278
9115,2509
8155,1109
3498,5203
391,1792
3793,840
10092,5054
7677,3284
1828,3050
9284,2480
401,1144
7204,3876
3031,3766
9774,6675
10279,6675
5459,2934
6854,2972
1690,9756
3825,3944
7814,2295
7596,1699
8940,388
1066,4747
7191,2700
1683,1819
3850,1654
3762,524
7312,126
7466,1276
4346,3415
5070,4623
7373,1212
3121,4394
6832,2282
4798,3596
4273,7222
11873,1792
4103,899
10078,1641
10885,3326
11368,2295
5591,809
10233,1581
2224,4297
6828,1284
1529,840
1619,1571
11170,28
1258,3208
12287,1819
4035,121
4162,3047
2945,472
9659,2600
9445,2700
3197,708
7306,1996
12058,4735
4737,3472
3208,3421
4192,840
2051,2425
10022,1565
8501,2786
8610,546
1162,3369
4243,5848
12321,3835
9196,1819
3988,3944
9126,6675
2435,2703
1734,3401
1383,1363
7783,4735
6837,659
7656,1425
5912,1819
7497,5795
5810,2595
2891,1444
6818,2558
5022,4623
4783,4021
71,499
6103,1284
5578,659
4618,3177
8043,1544
9123,3412
5787,498
5913,1729
2837,5499
443,1591
6645,3876
1932,1875
5177,546
4848,4825
2272,1997
10405,4209
6255,341
3468,1181
4037,1557
3888,3421
6913,5113
10598,3575
7984,3863
3556,3177
2544,477
4293,4393
11695,71
2833,2554
8525,2264
3964,3876
2041,1151
3687,2594
5593,4297
2207,2509
3696,3829
2615,2581
5046,4717
12577,541
1206,3208
126,3369
12592,3415
7690,3177
12596,2880
421,2595
10838,3842
814,840
7299,3085
11578,9756
7477,3495
7131,2179
12618,555
4555,2480
744,3917
9939,3085
10731,1144
3334,245
5679,1264
9443,3408
1378,2064
1962,2972
820,1646
2305,5054
6219,2638
5411,2066
4269,1749
939,3472
12620,1664
11809,706
3778,5876
9321,1557
10202,2509
5321,1569
1497,2282
9646,3284
12,957
12512,3596
736,5113
3001,3498
11460,1664
3617,6058
11005,5785
1607,4499
5995,4006
4414,2804
7258,114
11758,71
2855,429
10737,4006
4183,4477
12743,3275
5508,2638
3427,820
2298,5499
3103,1789
9639,3575
5300,1109
1749,3421
4860,2972
1299,3086
2705,2319
6954,499
555,2612
2295,3086
4230,2869
5242,2019
4483,406
5962,4421
6782,1803
7606,2171
2209,1444
6762,3472
2275,2295
10376,3433
12812,126
12813,2621
12292,1729
4519,1109
7136,4792
5087,2295
9756,2255
3418,2012
12835,421
1954,38
6322,4209
2396,1753
1716,840
5126,3099
12882,3085
341,3369
5935,2504
2575,1144
4459,1899
4209,1151
4496,4786
2367,4723
8614,3888
3216,2272
6185,1899
759,4584
6706,3085
3893,1591
4677,1997
5967,126
7642,2700
9341,3388
1130,2786
5425,2190
1944,7341
6165,5508
7923,2190
3780,9144
3381,2804
5376,1997
8769,4844
5535,2133
6732,5848
5681,7234
10701,4174
11023,7986
2780,1803
2605,1997
9131,3238
10149,785
2124,2581
2492,4747
3952,4527
13052,1303
11770,3456
1292,2272
2425,708
10989,3863
4407,820
4913,8346
5867,4308
2462,486
7795,2190
5130,3047
11717,1749
9473,4477
2893,1618
5757,541
11120,3085
2959,1792
5467,809
3817,472
1255,4584
3305,3085
6786,3876
9199,5848
12439,1792
3753,3085
6902,9144
3056,1899
13188,3278
3605,1276
11061,2139
1616,1181
6591,2700
2546,1641
3955,2679
6577,2038
4232,4569
1875,2595
4080,185
3870,840
500,2010
6891,3085
11548,2480
4941,4786
13274,2661
5113,3086
9700,7096
12349,3085
9206,961
4505,3842
1060,7731
7950,4301
13007,2739
3449,524
2556,4393
6683,2700
738,3177
8034,1303
1983,1657
7045,1510
13312,2621
3157,2255
3320,2260
13321,3275
8723,3551
8327,3495
6052,3433
8183,4681
650,2269
12737,3888
7771,1554
12715,3250
5915,1618
3094,71
5537,472
6187,1729
10018,5113
1077,421
6680,1641
3261,486
587,2605
2786,3024
6065,1417
6621,3604
10614,4792
10561,3867
8812,1559
2290,3183
10578,9756
3437,2391
10742,3397
5074,629
876,3433
9856,9586
5919,3177
7849,4308
6458,7731
5770,3456
7829,5848
3442,2480
13495,2986
3322,2804
4852,541
12304,4825
3352,2972
2911,38
4931,1899
5918,2793
7277,1664
5123,4747
3610,2739
4824,121
12451,2260
2811,3121
1444,3927
858,2638
8441,4681
123,541
6579,9756
4474,6997
1427,1569
4465,2621
5324,524
5600,2139
7271,1109
11546,3888
12575,2012
2407,2085
12960,1276
10945,659
4111,4569
4650,126
13581,899
8455,4432
3433,3118
9153,498
9768,1569
11587,4846
6530,4747
5550,341
10589,788
3783,1646
4984,1819
1187,4393
669,3384
8,5911
9927,1299
142,3397
6329,4444
8301,1228
13162,1363
8151,840
2086,5494
9104,1999
4882,1510
6657,4297
12782,3050
7708,1641
9743,2986
307,1997
10543,6675
6576,3902
3278,4394
2211,1109
5625,5334
13129,758
7742,988
8798,3551
3664,2391
5366,2169
2010,5203
13728,1212
2325,707
11469,2880
4515,4681
1125,2010
1794,1571
8310,3047
1864,9756
8102,541
6317,2480
11804,2703
9551,858
7421,1276
3047,3421
5546,4527
388,4747
2912,6058
6073,6675
2592,3944
6766,2934
3902,2019
6605,2804
7616,1451
11833,2066
3808,5792
10027,2090
8777,341
6276,4021
1228,1997
6779,3121
11308,1866
3960,840
985,2171
4721,3318
4432,708
2860,659
4752,4301
11262,2661
8557,7744
6823,1212
8278,1299
5711,2679
6469,4846
10781,3934
6489,1639
6728,3917
9968,1363
6214,2260
7414,4825
2947,2287
10095,863
3790,935
7184,2295
1303,499
5952,629
7176,4735
1479,3472
9917,4499
4764,2415
6767,3829
6302,3412
5173,185
1681,2679
10548,1363
11825,2581
13387,2303
9720,1228
2646,3157
2033,1444
3233,3433
7667,1445
3093,5307
7669,4598
12243,3412
9358,3397
3897,2671
3982,2793
7905,2160
4802,3888
3221,5848
11886,2524
10619,3121
8469,1996
1180,4584
9800,350
1344,2329
50,2804
10130,1699
2949,1581
11841,2425
2708,3592
13859,2166
350,4394
5519,5830
487,4846
1096,4551
8729,429
11984,2661
6230,3604
3078,1709
6788,4209
277,1559
1148,2671
7034,3250
12772,1425
1363,2187
6594,2391
5897,3401
3041,3177
8789,2771
10634,3310
5655,2509
5662,477
3318,1151
6271,2739
3634,3177
544,3217
5183,3397
2174,4174
5445,1066
3837,1996
7733,3596
8383,4584
12221,820
7630,5242
6116,3085
5648,1445
5878,4301
2739,4747
4691,4308
5475,498
4812,3441
7196,421
7499,4444
13171,1662
2098,5508
7902,3210
5219,179
8234,2085
290,923
5721,3804
8185,185
5429,5817
5103,2605
5229,1425
4131,889
7282,2064
11421,4551
7051,7234
863,1646
5015,5242
7502,3944
607,5499
3712,899
4308,3369
3472,3118
9432,9144
6698,2260
14113,4297
3769,1674
7618,5830
4398,7991
4295,706
5042,3085
1726,2361
2808,3050
7298,4677
2862,2282
1639,499
6568,2850
4146,2012
7398,6530
3298,1999
14386,71
4971,185
14403,840
4663,2554
4623,4747
271,1746
1986,5591
5603,4616
5338,863
8894,3047
4426,1619
9078,546
11919,1645
2512,2850
10981,3085
7489,3415
11075,2986
5162,3944
5588,3551
5207,3250
8023,2139
5292,1264
5708,406
1770,3804
8003,923
9573,1899
6391,245
5107,1299
5007,5785
13175,1387
8888,1212
2287,3927
6548,1792
1753,1646
1517,9144
477,1646
4006,1646
4213,2594
3586,3408
4557,2694
8448,4551
12375,3139
9645,4477
5285,541
6619,1303
9326,1181
5165,177
7731,2612
6129,5830
10209,486
4642,9144
5853,4297
1866,7222
4719,3415
9948,4405
9503,2133
6048,3415
9167,840
7059,541
8263,7234
1559,1571
7386,863
8416,126
10565,3397
2347,2280
4672,4681
5262,8557
2801,4584
4730,2038
3136,4499
10901,3177
10991,1654
3140,1721
3425,1444
12828,4786
5682,2509
1906,121
5414,5817
4488,1654
1181,3421
7362,863
4998,808
6110,2090
7216,2066
9947,2554
6929,1363
10639,3842
9019,2391
5785,3369
5143,3139
4119,5054
1899,2255
6189,5591
8045,4677
6504,71
11630,1729
3405,1387
2054,4786
12980,3197
1551,2511
8249,5848
2494,4006
6661,2605
2530,6530
12020,3412
1834,5725
824,840
11417,2611
6078,2257
10529,1544
5955,71
8656,1794
11601,5591
9433,2038
6162,2303
8008,1792
5209,406
3151,1721
5743,5242
10602,245
14183,5591
2586,1150
11667,1996
5039,5785
13397,4825
11639,785
3997,4598
12474,1999
4316,2361
4963,1559
10011,957
1910,1043
3230,114
3718,3275
3363,3408
6233,2160
5453,2671
631,4405
9095,477
7941,1999
6358,2703
10192,1451
2888,1997
8700,3575
1858,1819
3303,4623
6445,3415
1980,1753
8061,935
3796,126
1915,4421
7170,2880
8552,2786
11673,2621
1760,4021
2391,1536
9950,472
2631,5307
5926,2804
1887,2119
6930,840
3264,2090
6998,3827
3895,840
6920,4393
8882,5508
2520,4598
1776,1899
7104,4271
2167,1444
9400,2771
3919,5467
6557,3250
2194,4477
5749,2391
9154,1291
4946,1641
2322,8756
3388,708
3622,3804
6480,38
4278,3099
8104,4569
2337,1276
12465,1387
5151,7096
7378,3842
8833,2282
8508,541
3210,708
5447,3250
4894,4209
14906,1363
2265,3310
3829,1536
2245,935
4318,707
2692,3596
12926,4792
5862,840
4707,3132
694,3553
10369,2600
8760,4697
8238,2280
8671,1425
4954,1233
9817,4846
5251,1641
4759,889
5118,4393
10264,1181
7419,1819
1612,840
14454,2179
2835,555
9339,6530
1662,3118
12198,858
9308,1639
2320,3944
1700,1746
1805,2064
5900,3804
3033,2700
329,9144
4518,3430
11986,3278
8787,5334
12159,1999
8846,3867
817,961
1885,2319
12046,1565
2966,2190
3275,1571
2043,2739
8915,3575
3009,3208
3081,9586
10290,1819
3116,7731
3006,1363
11541,1535
10300,5795
2064,708
7301,4884
5048,2477
1204,1753
3457,2771
3029,5817
177,1646
3846,185
5097,2554
1891,5508
4199,2090
6463,5334
1250,1175
9991,629
7532,5499
4422,1639
6155,3384
14207,406
8364,1066
10764,1789
5382,808
8926,2425
7893,2361
7095,5334
5494,5725
3088,3495
1398,1803
4797,899
7580,2280
14563,3275
2524,3421
5054,1151
7100,2119
3946,6954
8222,2391
10533,4950
6405,4735
4795,177
