p4_1,p4_2
9817,9818
3035,9820
6221,9827
7281,9833
2581,9837
2672,9847
9856,9857
2166,9865
8079,9873
4453,9876
959,9877
9244,9886
4829,9889
9429,9890
2882,9891
3094,9893
1891,9899
3683,9900
9522,9906
4640,9908
7314,9915
3521,9916
1803,9928
9939,9940
8888,9943
8640,9946
9950,9951
2694,9952
1788,9956
5487,9963
9966,9967
4049,9970
5805,9974
9977,9978
6520,9979
2710,9980
7737,9982
4417,9984
7421,9985
3427,9988
2412,9993
3120,10002
114,10003
928,10006
10011,10012
8614,10014
10018,10019
70,10021
10027,10028
956,10032
4053,10033
3256,10035
9917,10046
3350,10049
10063,10064
10078,10079
5962,10083
9443,10087
9341,10088
10095,10096
5887,10098
4801,10104
8008,10110
4598,10113
10120,10121
10138,1480
4414,10139
8420,10141
1538,10159
6920,10162
3509,10168
4984,10169
4016,10170
9078,10173
1564,10177
7051,10178
4663,10179
6953,10183
10185,10186
10146,10196
1108,10197
4364,10200
10202,10203
4870,10207
5304,10214
10218,10219
10226,10227
10231,10232
10233,10234
6169,10235
1732,10238
7785,10242
2855,10243
8897,10263
8296,10276
7499,10278
8798,10280
4569,10287
7402,10294
8936,10299
4137,10303
5982,10304
4089,10313
5838,10315
5952,10324
1221,10328
7029,10331
6820,10335
9269,10338
9430,10339
9659,10345
1948,10346
1367,10355
4863,10361
1446,10365
10366,10367
6463,10372
9291,10391
2057,10397
6560,10404
6407,10408
7413,10410
1044,10411
7286,10414
7608,10417
6097,10426
10427,10428
2796,10430
3615,10437
2600,10439
10450,10451
7876,10454
4433,10455
6702,10456
1585,9412
8709,10463
7298,10468
8263,10474
7944,10475
7974,10480
3216,10484
6486,10488
401,10490
2168,10497
1254,10502
1818,10012
7642,10525
10529,10530
113,10531
4302,10534
3908,10537
4416,10539
10541,10542
4519,10545
3837,10547
4443,10554
3250,10557
6835,10558
10561,10562
6290,10564
1983,10574
5029,10576
10578,10579
7616,10580
10587,10588
7047,10590
658,10597
10598,10599
5602,10601
10602,10603
3867,10611
6879,10612
8700,10615
7268,10631
10637,1480
10223,10638
6674,10646
6619,10661
9839,10666
10369,10667
9339,10669
6651,10671
8077,10673
1451,10678
3511,10679
4993,10682
2767,10683
4439,10685
8418,10693
1591,10694
7429,10696
6475,10698
3090,10715
5675,10718
4206,10719
4724,10728
5814,10734
10742,10743
6418,10744
7525,10746
1027,10748
10022,10755
7621,10766
8907,10769
5953,10775
8485,10779
1470,10787
8467,10805
8545,10817
5242,10821
6929,10843
8355,10845
27,10847
6943,10851
2063,10860
1997,10861
10443,10864
4251,10865
10875,10876
3780,10878
7851,10880
8015,10882
10885,10886
8040,10904
1155,10909
5561,10910
4308,10925
5803,10927
3810,10930
10933,10934
178,10936
2139,10939
3467,10943
5988,10951
9991,10957
9809,10960
8745,10962
5522,10963
8501,10965
4577,10969
9281,10971
7810,10975
10977,10978
10981,10982
4103,10983
875,10986
4837,10987
2921,11002
2504,11004
4327,11009
7151,11022
5436,11027
3643,11036
3952,11040
2772,11050
5481,11053
126,11054
4301,11070
6335,11077
1057,11086
7941,11089
5985,11090
9563,11093
7150,11097
4825,11101
10387,11118
11120,11121
8890,11125
4637,11141
6767,11151
6563,11156
9551,11158
5219,11161
11162,11163
3279,11166
1291,11168
1234,11172
1864,11186
7439,11199
6575,11210
6859,11214
6811,11222
10092,11225
2436,11231
7124,11233
10000,11242
11246,11247
9569,11248
4666,11251
9934,11253
10290,11254
9381,11257
5912,11266
1183,11271
8971,11282
4971,11284
6204,11286
2646,11291
1324,11292
5713,11302
7719,5256
11308,11309
3093,11313
11315,11316
5846,11324
2387,11328
9033,11331
9271,11335
8552,11340
341,11346
9284,11349
1746,11351
2471,11352
10781,11354
4250,11358
6247,11371
5830,9698
7731,11373
3967,11375
7659,11396
3021,11398
11402,11403
2038,11406
429,11407
2086,11411
9308,11419
6653,11422
2322,11443
11460,11461
2178,11471
5897,11476
6107,11486
4461,11491
1298,11501
3753,11502
11081,11504
5517,11515
8812,11516
11531,11532
9215,11533
11028,11537
1226,11540
11541,11542
10639,11545
11194,11556
8416,11562
4511,11570
7243,11571
3827,11573
9176,11581
7095,11582
4678,11592
11023,11595
10175,11604
3718,11610
1065,11622
6092,11623
3421,11624
8155,11625
5079,11635
2269,11636
6724,11637
11639,11640
2872,11643
4076,11646
9720,11647
11195,11650
10288,11663
1566,11666
4499,11671
5745,11672
11673,11674
2603,11676
738,11687
11695,11696
5828,11700
2093,1480
7916,11710
10077,11712
11717,11718
7096,11722
2934,11724
7695,11729
7466,11730
9164,11731
7890,11732
11736,11737
7514,11739
1657,11744
3104,11747
11758,11759
2179,11761
6223,11764
11770,11771
5508,9820
9095,11774
4428,11781
9104,11785
10423,11790
1109,11795
9018,11796
6455,11798
9682,11803
11804,11805
11812,11813
11071,11816
8003,11821
380,11823
4553,11832
5913,11840
11841,11842
11852,11853
9487,11855
7470,11858
8375,11861
7045,11863
8751,11866
3817,11869
3069,11870
6212,11872
11873,11874
4385,11880
5227,11881
8292,11889
11898,11899
4368,11901
8760,11903
2346,11907
9116,11908
9054,11910
8513,11913
4781,11916
3160,11917
11927,11928
1411,11937
8346,11941
3936,11951
7216,11952
5300,11953
2389,11955
4557,11960
1363,1480
3795,11970
3156,11976
7332,11988
10701,11989
5090,12002
2301,12006
12018,12019
1619,12024
2528,12026
3766,12027
9189,12029
9048,12031
3620,12034
8933,12045
9768,12049
12058,12059
6626,12063
4975,12073
2790,12087
2843,12089
6694,12098
4792,12099
9213,12105
12108,12109
5623,12114
6458,12116
4732,12120
11421,12122
1702,12127
3696,12134
8331,12135
8676,12137
3456,12138
604,1480
5532,12147
5597,12152
4265,12156
2335,12157
12159,12160
6187,12166
6746,1480
2966,12171
4846,12178
6648,12181
2898,12183
4465,12186
4119,12187
2857,12191
2027,12192
4379,12197
12198,12199
5915,12200
10945,12203
8747,12204
636,12215
2066,12235
6713,12236
7319,12241
12243,12244
1025,12256
12258,12259
2396,12261
9181,12263
4555,12268
9761,12270
5015,12271
4785,12272
2224,12274
9976,12275
10565,12282
5231,12288
12292,12293
6955,12294
3286,12300
7143,12301
8045,12306
6716,12309
6786,12315
245,12331
5787,12335
6333,12342
3177,12344
6465,12358
5171,12362
4793,12366
4544,12369
2663,12370
10654,12371
2564,12384
9299,12385
8086,12388
750,12391
5556,12393
1640,12398
3173,12402
11041,12409
12411,12412
5449,12419
7168,12421
6339,12422
4697,12425
12202,12426
6706,12427
6360,12429
2272,12434
6832,12436
4341,12437
5770,12449
12451,12452
6558,12454
12465,12466
2318,12470
5207,12473
1510,12477
9047,12484
1416,12486
11320,12491
8610,12498
4587,12508
4758,12509
12512,12513
10912,12515
4752,12516
5725,12519
758,12520
1233,12529
3031,12533
8415,12543
5257,12550
1841,12554
8412,12557
3652,12559
3393,12561
2702,12562
10795,6377
8043,12565
1612,12573
7100,12578
5398,12579
7282,12583
7469,12585
4498,12586
1060,12590
5455,12591
4751,12593
6370,12601
10258,12604
1055,12607
4518,12608
7663,12617
11065,12625
8063,12637
2893,12641
12644,12645
3861,12646
6680,12652
8389,12653
12655,12656
7108,12659
2662,12661
9613,12663
11465,12676
1595,12678
8297,12680
1837,12693
6766,12696
5107,12706
10619,12711
1299,12721
3064,12724
12493,12732
2207,12747
5393,12755
3453,12757
6391,10646
5933,12766
12772,12773
5357,12776
7541,12777
6128,12781
9120,12788
5132,12790
4469,12791
5704,12797
5911,12799
12803,12804
10305,12820
4913,12834
7606,12840
3737,12844
9634,12846
4615,12851
6857,12852
4888,12854
6891,12855
4505,12856
2594,12867
10464,12870
10991,12872
1130,12876
12878,12879
6332,12883
11945,12890
7486,12891
485,12896
2550,12898
1709,12900
10713,12904
3460,12905
1376,12907
9743,12910
3344,12914
5062,12917
10533,12919
12439,12945
6078,12948
12592,12949
565,12951
5465,12956
5035,12959
8469,12975
7170,12982
3943,12992
10129,13000
3445,13001
9896,13005
4903,13013
9869,13015
9369,13022
6974,13024
4736,13025
5790,13028
6509,13029
9004,13035
7801,13039
6405,13042
3001,13049
3264,10278
7707,13055
6876,13058
3529,13059
7294,13061
3538,13064
12596,13075
5951,13080
4230,13085
9733,13090
4115,13091
1228,13092
10950,13095
4575,13099
1349,13102
10992,13105
4941,13112
13113,13114
3710,13120
3721,13140
7328,13141
5344,13145
8145,13147
1718,13148
6048,13157
3274,13159
5000,13161
3825,13163
4674,13164
2009,8716
13171,13172
8317,9889
13175,13176
5053,13177
647,13179
1550,13181
12825,13185
1180,13186
3379,13192
3958,13193
10195,13194
6214,13195
11814,13197
8731,13199
7797,13211
4355,13216
7271,13218
9826,13219
2671,13230
3488,13232
1409,13234
7905,13237
1287,13238
2554,13239
13240,13241
890,13244
2255,13248
577,13255
706,13266
5134,13275
7023,13276
7673,13284
6510,13285
1579,13286
2711,13288
8707,13291
1077,13294
3404,13295
4066,13296
3875,13299
939,13300
9737,13302
8364,13311
2674,13316
5739,13317
1937,13333
472,13335
6700,12804
2254,13343
2419,10012
5039,13349
8959,13350
386,13361
3280,13362
9854,13364
2611,13378
8448,13382
2850,13384
2979,13385
2544,13386
10548,13404
13007,13405
11618,13407
10898,13410
8225,13412
5729,13416
3964,13417
4272,13422
3829,13430
8681,13434
13436,13437
2631,13441
4271,13447
8880,9615
6779,13449
2912,13452
1661,13453
4260,13458
1749,13460
6997,13461
1580,13463
2563,13468
5682,13469
9575,13473
1801,1480
12287,13490
2263,13491
9497,13498
1802,13504
7559,13507
11154,13512
2793,13514
523,13515
5672,13519
3546,13528
3589,13530
2901,12024
1085,13532
1241,13533
10989,13543
2090,13544
7817,13546
2714,13547
3850,13548
9913,13549
7656,1480
1956,13553
1024,13569
11809,13572
12715,13578
3982,13553
4395,13584
10271,13589
2990,13605
6103,13613
9206,13617
9756,13618
4503,13622
6828,13628
4930,13629
4037,13630
11221,13633
3405,13636
923,13641
6037,13643
11018,13646
2566,13648
5548,13649
11360,13654
7306,13660
6039,13661
10298,13662
2508,13665
7939,13669
10133,13671
4728,13675
5843,13677
2404,13701
12407,13703
13052,13704
7424,13705
4959,13712
3932,13718
2511,13719
546,4532
8294,13729
3993,13731
2935,13736
3396,13740
7121,13742
13750,13751
6678,13755
5576,13756
6905,13757
177,13758
7228,13767
10985,13771
12743,13772
4297,13773
5628,13775
6565,13781
3550,13785
889,13790
6129,13794
9326,13796
2830,13808
7495,13811
1996,13812
1551,13818
6461,13821
8602,13822
5358,13823
1870,13824
2462,13833
3381,13836
7991,13846
6645,13854
7355,13855
8963,13856
592,13874
3415,13877
555,13880
2808,13881
3944,13885
7117,13890
5941,13891
1673,13894
4304,13896
2316,13904
2000,13913
2751,1480
12378,13920
11448,13923
13138,13928
5876,13937
3841,13945
6255,13951
8932,13954
9222,13955
11751,13962
9087,13963
5330,13967
11164,13972
4717,13973
9902,13974
4451,13980
5137,13985
1389,13998
12474,13999
3128,14009
9246,14012
12304,14018
4080,14029
3024,14037
1636,14043
259,1480
5817,14045
7258,14053
3441,14059
4735,14069
9242,14072
10737,14073
1517,14074
1187,14075
2868,14078
829,14081
5967,14085
5757,14088
2407,14097
1079,14098
6196,14100
10149,14103
14113,14114
10300,14117
2382,14121
3414,14122
2019,14134
3842,14137
9144,14150
6155,14152
3085,14153
5298,14156
10493,14157
3806,14160
5406,14161
2295,14163
4309,14164
7122,14167
9297,14168
3979,14176
3230,14186
5200,14187
3787,14191
6322,14197
7491,14198
10712,14200
4707,14206
4884,14208
12355,14209
6022,14212
5201,14213
892,14221
1175,14225
8557,14226
5940,14227
3397,14229
10380,14232
1748,14233
13312,14240
9553,14242
5046,14247
2569,14250
6052,14251
5190,14256
7362,14261
6762,14264
3423,14266
1557,14267
6910,7465
5971,14275
7272,14288
2259,14291
8249,14292
3132,14294
6258,14303
3666,14306
12930,14316
1204,14317
340,14322
11380,14336
4459,14339
5596,14341
4357,14343
8558,14349
13597,14350
9123,14351
1808,14353
7843,14354
6011,14356
1004,14361
8344,14380
5416,14391
71,14394
4515,14396
498,14397
8023,14401
8727,14405
487,14406
11830,14408
5390,14412
2575,14415
4795,14416
1819,14417
8671,14419
11548,14420
4149,14421
12618,14422
7289,1480
1548,14432
8222,14434
5421,14438
471,14449
7453,14450
1384,14453
7777,14455
14386,14456
8857,14458
3124,14462
10085,14465
2167,14469
13919,14470
3137,14476
1905,14486
8508,14488
12487,14491
7302,14497
1753,14507
5324,14510
2831,14514
7545,14517
3025,14522
5901,14523
1504,14525
5895,14527
12882,14538
4350,14545
5894,14552
4062,14554
8115,14556
11714,14561
2657,14568
6368,14580
2320,14590
12041,14591
5860,14603
12980,14604
4220,14605
5708,14606
12828,14607
7950,14615
3890,14620
5749,14629
3552,14634
4358,14635
11469,14657
1066,14662
4541,14665
3316,14669
11457,14670
3050,13881
840,3986
2275,14677
7381,14680
9468,14690
4126,14696
10071,14699
3425,14703
6431,14707
474,14717
4750,14721
5565,14724
10614,14725
1962,14727
8651,14734
6557,14738
5489,14742
3902,14745
3449,7044
7563,14754
7426,1480
1067,14757
4432,14758
4281,14759
9700,14760
2010,14762
2801,14763
9712,14764
5567,14769
388,14770
4135,14771
6317,14775
9405,14777
500,14779
817,14780
7599,14784
11003,14795
4013,14802
10444,14803
5338,14804
7914,14809
476,14811
3517,14813
1050,14818
6548,14821
8254,14824
6782,1480
11262,14837
2287,14840
9069,14847
7901,14854
4095,14863
8748,14870
994,14875
8935,14877
7690,1480
11177,14885
9272,14889
14682,14892
14092,14903
4185,14905
8216,14909
7034,14914
8194,14917
7580,14921
7815,14922
5114,14925
3157,14926
7350,14929
2520,14932
5072,14938
8413,14942
5287,14943
10513,14945
12813,14946
1118,14948
6364,14952
11033,14955
6363,14959
1284,14962
6074,14963
8212,14965
11438,14967
7913,14969
14970,14971
1832,14981
2546,14983
6916,14986
4685,14987
3563,14989
5741,14996
7952,11396
2586,14998
1659,15002
10806,3961
8739,15003
10209,15005
7708,15006
7301,15017
4677,15019
1584,15022
10194,3296
2133,15031
5662,15036
3934,15040
4208,15045
11334,15052
5621,15058
10188,15059
1425,15067
4591,15068
7829,15072
1302,15076
4273,15077
9568,15078
8481,15095
12688,15096
2889,15100
6887,15103
4719,15109
7601,15115
6589,15116
8622,15127
8666,15131
8756,15136
7786,15140
10892,15147
4950,15152
1618,15158
443,15160
4074,15163
10130,15165
3954,15167
8034,15173
14169,15178
3742,15181
10256,15186
7839,15190
6131,15200
3636,15208
570,15213
3437,15217
7849,15221
4844,10019
6410,15229
9084,15236
1319,15242
8301,15245
10265,15249
7378,15256
4789,15258
805,15260
2352,15261
