p6_1,p6_2
1593,22
6613,22
16278,22
9107,22
7520,22
8792,22
13261,22
6999,22
14426,22
13454,22
4179,22
2996,22
8736,22
9283,22
7866,22
13456,22
9525,22
11098,22
3555,22
14138,22
10923,22
2728,22
273,22
8740,22
9439,22
8118,22
8781,22
8495,22
3824,22
5363,22
11878,22
8280,22
8119,22
2100,22
8710,22
12413,22
10776,22
4585,22
8562,22
2456,22
11644,22
5752,22
3348,22
5082,22
1354,22
8969,22
1501,22
11359,22
9942,22
5033,22
2743,22
4698,22
4831,22
6964,22
8931,22
11594,22
6307,22
10853,22
14671,22
8443,22
10509,22
13445,22
7627,22
7926,22
14424,22
4909,22
10352,22
7971,22
3566,22
4916,22
947,22
6537,22
2552,22
11854,22
5154,22
5477,22
1166,22
10054,22
4876,22
11520,22
4878,22
3281,22
9864,22
4344,22
2484,22
2574,22
7562,22
9938,22
11265,22
6703,22
10160,22
3419,22
9746,22
7637,22
3705,22
9853,22
4472,22
9142,22
2933,22
10101,22
9740,22
10896,22
7231,22
3508,22
13229,22
2821,22
1614,22
834,22
13557,22
10341,22
11339,22
8101,22
2418,22
7975,22
13021,22
9714,22
4528,22
8123,22
7954,22
5040,22
5217,22
3355,22
7209,22
5616,22
