p12_1,p12_2
2435,9505
8290,9527
6962,9535
2387,9538
1669,9539
5276,9540
3226,9549
2796,9558
8194,9561
5201,9562
7616,9564
7233,9571
9575,9576
5951,9580
4798,9585
3941,9591
5414,9598
1101,9601
3957,9602
6367,9621
7193,9630
5300,9638
7204,9642
1745,9647
2692,9652
2194,9658
876,9666
185,9668
3835,9669
4764,9678
4919,9679
1662,9685
4137,9689
858,9690
1284,9693
3064,9697
1870,9699
706,9704
5467,9706
1183,9709
7958,9710
4100,9718
3019,9719
9720,9721
1749,9724
6558,9736
9126,9751
7047,9752
1866,9779
7551,9782
3334,9784
5287,9793
3412,9811
9817,9821
9468,9832
9839,9840
3369,9846
2941,9849
7489,9852
7320,9860
1776,9867
178,9874
2012,9878
7601,9880
2071,9881
9902,9903
340,9904
4803,9912
9917,9918
5042,9921
6366,9922
3423,9926
8585,9930
6766,9932
9934,9935
3651,9944
9948,9949
6868,9959
5873,9964
9968,9969
3451,9975
8517,9989
2929,9994
6966,9995
1220,10007
4606,10010
10015,10016
10023,10024
10025,10026
5064,10043
5803,10044
9074,10050
3617,10058
2290,10059
5322,10061
8411,10062
4685,6213
10073,10074
5704,10090
10092,10093
817,10099
1100,10103
9939,10107
3679,10119
2966,10125
3589,10127
10133,10134
10027,10135
10149,10150
9133,10151
8534,10152
2294,10154
1986,10156
4272,10161
9947,10165
3041,10166
10022,10167
3418,10172
4115,10176
4357,10181
7707,10182
5725,10204
7764,10208
6107,10211
10223,10224
8001,10225
4691,10229
2700,10230
3035,8148
7243,10246
6034,10248
4536,10249
8412,10250
6235,10253
8155,10257
4852,10260
7913,10261
4098,10270
3230,10273
8389,10274
1118,10277
5364,10284
10288,10289
8539,10302
1661,10309
4735,10312
5453,10316
8249,10323
4866,10326
7286,10340
5046,10356
3614,10359
9467,10360
271,10368
8317,10373
8515,10375
10376,10377
2637,10381
4646,10383
4346,10384
7294,10389
7249,10392
3783,10393
809,10395
3183,10396
561,10401
1948,10412
8071,10416
3273,10429
7786,10431
1420,10432
4040,10435
4499,10438
9522,10440
6668,10441
4165,10442
10271,10446
8222,10458
5507,10459
3927,10472
5790,10473
3381,10478
1654,10481
4246,10489
9339,10492
10500,10501
9262,10503
1603,10504
10507,10508
9246,10514
3479,10517
3976,10518
6465,10519
7744,10532
5451,10540
785,10546
10548,10549
6891,10560
5122,10573
9381,10584
8297,10591
1805,10592
4791,10600
8055,10604
4615,10606
4443,10609
1376,10613
7511,10616
1681,10618
10619,10620
2396,10630
3326,10632
10634,10635
10639,10640
3830,10643
3352,10644
5556,10649
1055,10651
5021,10652
9966,10663
3116,10665
7043,10668
7593,10670
4789,10672
7726,10676
406,10677
7667,10687
3367,10689
1233,10690
3090,10695
10713,10714
380,10716
3337,10720
10725,10726
4569,10727
3610,10730
9284,10736
7893,10740
1162,10745
4618,10751
7677,10756
1664,10758
7916,10761
3647,10767
1707,10772
6469,10774
3280,10783
794,10790
1448,10791
7334,10799
6247,10804
1564,10808
4642,10812
1869,10816
8793,10827
1181,10830
2469,10835
6603,10836
10838,10839
10848,10849
7131,10852
560,10854
8715,10856
5959,10857
4432,10858
4602,10862
1591,10863
6475,10866
3059,10868
4984,10870
7068,10879
8075,10883
9154,10884
5370,10888
3298,10889
5523,10890
9566,10891
10226,10903
2319,10908
8617,8318
625,10915
9950,10919
1279,10926
9473,10940
10578,10947
10948,10949
1858,10954
4972,10958
3344,10961
3542,10968
2580,10970
3579,10974
4548,10979
3752,10988
1187,11011
7623,11012
2711,11015
5134,11019
5843,11020
11023,11024
7986,11043
8656,11045
3010,11047
9034,11059
2857,11060
11065,11066
6223,11067
1606,11078
2320,11079
11081,11082
8413,11088
3163,11092
8329,11105
3025,11113
9756,11116
2169,11117
6320,11131
9589,11133
5919,11134
6876,11136
4890,11142
7518,11147
4500,11155
6463,11160
7414,11174
10742,11180
6024,11183
2057,11191
1794,11193
5394,11200
6777,11204
6920,11211
4565,11220
8971,11224
4511,11227
5120,11230
6292,11232
2457,11237
5745,11238
8890,11239
2425,11250
10148,11252
6943,11256
648,11264
4870,11268
7659,11278
10875,11280
8501,11285
6835,11287
2421,11290
4318,11294
7325,11300
5682,11303
8008,11304
514,11305
3863,11311
9777,11314
3033,11318
3954,11329
659,11332
4502,11357
2211,11362
7737,11363
4269,11387
4750,11389
3330,11390
4405,11392
2043,11397
9060,11408
4503,11412
4913,11413
2661,11414
11417,11418
6695,11423
3702,11428
4520,11431
11438,11439
1427,11446
11448,11449
11457,11458
4877,11464
9143,11467
2862,11473
1092,11474
8622,11483
10427,11487
5292,11496
9277,11506
607,11507
1298,11508
2662,11509
5795,11511
11546,11547
11548,11549
11578,11579
7742,11598
915,11612
1211,11615
4086,11617
11109,11627
11630,11631
4072,11645
9215,11654
5404,11670
5388,11675
2990,11683
8217,10007
7380,11691
2643,11698
8760,11705
5425,11706
1833,11713
629,11715
3212,11733
4327,11734
9433,11738
4287,11740
541,11742
3641,11746
3804,11748
1793,11755
6373,11757
5355,11762
121,11768
5336,11769
7402,11775
6706,11777
11695,11780
4167,11783
9613,11787
5590,11794
8310,11802
11809,11810
554,11811
4723,11817
11825,11826
7681,11828
11830,11831
11833,11834
4840,11837
1791,11843
5848,11849
3441,11851
1728,11859
3525,11879
9122,11884
11886,11887
3255,11890
5382,11891
3834,11894
2054,11897
1818,11902
10120,11906
11922,11923
6724,11926
9896,11934
2850,11936
10421,11950
8445,11954
10290,11959
1151,11961
3253,11962
11945,11967
4331,11974
9809,12004
11460,12009
5324,12023
3225,12028
6775,12035
3156,12037
3749,12047
10258,12050
3445,12054
2751,12056
2467,12077
11717,12079
7421,12085
11154,12088
3511,12090
5422,12100
994,12102
8196,12107
4971,12112
5785,12119
5214,12121
9645,6419
2027,12131
3950,12136
2452,12142
7890,12144
7640,12150
474,12151
3308,12162
6458,12163
2978,12167
11986,12168
5344,12169
6078,12170
3795,12173
11852,12176
4350,12180
5814,12193
857,12196
1066,12209
1660,12210
3893,12212
3742,12217
27,12223
4848,12224
6993,12226
3868,12238
2204,12248
8935,12250
7459,12254
9563,12257
6146,12267
4076,12285
5558,12289
4933,12295
3279,12296
9206,12299
12304,12305
1683,12310
503,12312
9120,12313
4199,12314
4209,12319
10175,12324
1497,12328
2436,12333
5434,12339
2638,12343
1983,12351
3375,12359
6930,12363
9400,12367
7398,12368
4815,12373
12375,12376
11433,12377
12378,12379
5227,12392
2702,12396
8090,12403
8337,12405
8416,12406
5875,12420
8029,12424
2360,12430
10097,12435
3488,12438
12439,12440
9018,12442
6271,12443
8666,12448
2269,12453
3274,12463
1443,12468
4488,12471
12474,12475
5666,12478
2581,12482
8467,12483
6509,12485
12487,12488
9497,12490
5202,12499
1748,12500
3023,12501
5505,12502
12051,12510
6322,12514
6194,12517
296,12524
8840,12525
784,12531
6003,12532
11525,12535
9370,12536
5087,12537
4366,12539
9429,12542
5264,12552
2346,12555
4444,12570
4629,12581
2899,12582
5406,12584
6788,12587
5470,12594
7176,12597
1697,12599
2509,12600
11770,12622
3928,12627
7143,12629
923,12631
2814,12632
697,12633
1174,12634
4580,12643
12411,12648
2494,12650
2256,12657
4625,12658
9084,12660
11804,12662
3056,12671
3275,12673
12674,12675
2394,12677
4884,12681
9869,12684
7287,12686
11003,12687
7921,12692
10218,12697
5519,12701
11075,12702
1865,12705
9123,12714
6011,12723
4195,12725
2275,12727
2945,12728
4459,12731
11177,12734
12737,12738
9222,12744
11360,12750
2086,12761
3101,12767
10138,12774
1446,12775
11057,12778
2041,12779
6753,12780
4622,12784
1031,12785
2663,12798
7608,12800
8366,12809
9774,12817
5876,12818
4257,12821
3044,12822
5846,12832
6233,12833
1367,12838
1920,12841
1520,12842
5816,12843
10188,12847
3822,12849
7281,12857
3620,12862
6854,12863
350,12871
7580,12877
9490,12881
7810,12889
3979,12894
3860,12908
636,12912
12258,12913
5173,12918
12932,12933
281,12934
8081,12944
11262,12952
3388,12953
4710,12955
7055,12957
11221,12966
3599,12967
5985,12971
8154,12976
12980,12981
6832,12998
3132,12999
1567,13004
5600,13006
1822,13009
9854,13018
6614,13019
791,13023
9639,13026
4068,13030
12715,13032
10095,13051
12620,2675
890,13063
5171,13065
1536,7629
12465,13070
2530,13072
5149,13074
6657,13078
2688,13094
2021,13096
1702,13098
7341,13100
3553,13108
2051,13118
2000,13123
10185,13126
5726,13128
5262,13151
5416,13152
5113,13166
12287,13168
3552,13180
7548,13190
1754,13201
9238,13210
13171,13212
485,13215
1212,13224
2794,13231
6162,13233
10450,13235
11402,13249
10078,13251
8086,13253
7797,13258
757,13262
729,13263
4888,13265
4682,13271
6163,6040
7783,13278
570,13280
10231,13297
4395,13301
235,13303
12046,13304
6661,13305
4557,13306
4311,13308
5754,13309
3895,13314
3960,13319
2090,13326
3556,13328
7532,13330
3278,13332
7495,13340
5329,13342
11162,13348
6046,13351
13356,13357
9420,13366
3879,13367
1152,13370
3433,13373
3498,13375
4640,13380
8751,13381
13387,13388
3166,13392
13397,13398
726,13400
6683,13401
4426,13418
472,13423
4067,13424
3425,13426
11667,13428
5672,13433
1944,13438
7690,13439
6060,13450
10443,13455
2934,13462
5107,13466
8006,13470
6110,13471
7812,13476
2310,13484
5528,13488
4662,13496
3063,13503
8102,13508
5326,13509
2422,13520
1832,13521
9449,13524
7455,13525
4631,13531
8830,13536
7087,13537
4290,13538
4135,13545
3277,13551
3796,13552
6172,13559
1363,2188
5459,13562
7596,13564
4417,13568
82,13571
12782,13574
4416,13575
5565,13577
3521,13579
2778,13583
2538,13590
2298,13595
13597,13598
1712,13600
1383,13601
9546,13603
1085,13612
5034,13615
12108,13616
11353,13621
3457,13623
5242,13625
11194,13626
2511,13632
3793,13640
4752,13642
6116,13647
10885,13651
10209,13652
8681,13656
9162,13657
476,13658
3991,13667
11033,13680
1885,13683
7731,13691
7389,13695
5417,13702
5877,13713
8094,13716
7095,13721
9573,13724
5330,13735
4295,13737
5777,13738
5887,13741
8287,13743
10731,13747
2001,13749
9176,13752
10933,13763
10305,13765
6280,13769
3899,13776
7070,13782
7796,13783
10085,13791
13792,13793
3405,13795
9430,13799
1783,13800
6913,13804
7939,13805
2893,13809
8747,13810
10950,13814
7429,13815
7645,13816
5962,13819
9445,13828
3137,13839
953,13844
5437,13852
8136,13853
7525,13857
13859,13860
9242,13862
8910,13863
2793,13864
5156,13871
6557,13887
6743,13888
5911,13892
5658,13897
9502,13898
7221,13899
4411,13901
829,13903
6020,13911
3124,13918
5792,13924
8167,13926
7088,13930
4120,13934
1905,13941
3995,13942
5995,13949
1099,13958
5151,13977
11259,13978
4595,13984
4717,13986
13175,13988
1937,13989
10737,14010
14015,14016
2066,14017
3210,14019
14023,14024
12825,14025
4591,14034
6577,14039
2389,14047
5307,14048
6363,14050
7301,14052
1264,14056
4023,14058
10764,14060
4666,14061
1619,9438
6560,14077
6694,14091
6389,14095
177,14104
14092,14110
4699,14115
6674,14125
9694,14133
7543,14135
1700,14136
6467,14139
6058,14145
2986,14146
6608,14151
9700,14154
12231,14155
2356,14158
8525,14166
8897,14174
11541,14175
6519,14181
2869,14182
5429,14190
4474,14195
4354,14199
6179,14216
4220,14217
11240,14219
10077,14220
738,14235
7948,14237
12575,14241
9646,14245
3890,14246
10493,14254
10037,14258
4747,14263
6039,14269
6510,14272
5702,14277
5288,14281
3012,10758
401,14289
4133,14290
7991,14302
7112,14304
4993,14307
5123,14311
5780,14318
12407,14320
10369,14332
9116,14333
10533,14334
5718,14335
3408,14338
2903,14345
3870,14352
8334,12363
4583,14355
7572,14358
14359,14360
2104,14363
224,14364
9733,14367
4998,14370
3153,14371
8614,14373
2940,14379
2268,14390
4021,14399
11421,14404
5757,14409
750,14410
3320,14418
7150,14431
2182,14437
2544,14442
2160,14443
6044,14446
2672,14447
5114,14460
6143,14461
1659,14464
7386,14466
10712,14473
3694,14477
4825,14480
7314,14482
9686,14487
9069,14496
7355,14500
1646,14502
7527,14504
7165,14505
5374,14508
3305,14509
9743,14511
3372,14512
6466,14532
1141,14534
3190,14535
7381,14539
6689,14544
126,14546
3652,14548
498,14550
9026,14553
2607,14557
3414,14560
14563,14564
5198,14567
5462,14574
9487,14579
6360,14585
7974,14587
9095,14599
13274,14600
3318,14608
8777,14610
3168,14614
1065,14616
12041,14619
1938,14622
11531,14624
11120,14626
1910,14631
4190,14636
1125,14640
5053,14643
4793,14648
10901,14650
3636,14652
864,14653
4527,14656
2361,14661
1906,14663
9189,14668
3737,14672
6048,14673
8558,14675
3390,14678
14682,14683
491,14688
13052,14689
11028,14692
4623,14695
8383,14698
2404,14706
3577,14710
6728,14711
9803,14715
8637,14718
3024,14723
6486,14731
4483,14737
3888,14741
1402,14744
6085,14752
210,14755
7839,14765
3428,14767
611,14773
11736,14774
2476,14785
768,14787
3002,14792
3029,14800
9037,14801
2657,14806
11299,14817
3601,14819
2819,14820
8407,14828
987,14832
8762,14834
471,14835
1425,14841
4298,14844
10464,14845
7034,14852
7541,14856
2126,14861
4584,14865
3919,9706
7881,14871
1997,14880
11249,14881
5037,14887
2272,14888
6959,14891
524,14897
3626,14900
4810,14907
3094,14911
7621,14916
7905,14920
4701,14923
9771,14927
9030,14934
5396,14936
1923,14939
2979,14958
2510,14960
114,14972
5758,14976
5825,14977
7990,14988
11246,14997
1875,15000
3031,15001
1292,15004
7759,15008
4892,15009
3216,15011
10981,15016
5349,15018
12020,15023
2508,15027
2595,15033
3289,15034
2245,15035
2985,15041
2285,15048
2329,15049
8999,15051
8955,15054
3837,15055
12592,15060
6857,15066
1551,15069
10541,15070
10256,15071
5520,15073
2891,15074
1148,15075
8192,15081
14970,15083
10945,15086
1935,15088
2866,15094
3490,15102
6037,15105
7874,15108
5935,15110
9048,15111
2699,15112
1580,15119
3839,15129
3966,15134
7025,15135
3978,15139
2203,15141
5249,15144
7673,15145
5817,15157
5608,15159
9326,15164
8327,15170
6597,15175
11255,15182
1581,15184
1281,15185
11380,15187
4921,15188
5807,15193
5465,15203
2322,15206
3638,15210
7319,15211
3778,15216
13581,15218
8926,15219
12655,15224
4486,15225
9737,15233
5668,15238
9432,15239
2670,15243
5674,15244
7962,15248
5070,15257
1864,15263
3604,15268
4296,15272
3762,15274
8502,15281
9297,15283
5072,15285
1444,15291
8294,15294
9460,15298
6332,15301
13975,15302
8469,15307
5487,15310
4124,15311
1720,15321
7630,15324
7061,15328
4448,15329
10898,15337
5922,15339
10279,15341
4837,15348
4644,15351
4577,15360
10543,15364
3841,15365
5499,15372
10561,15378
6821,15383
4420,15397
9856,15404
3241,15408
9244,15420
9281,15425
4439,15432
7023,15434
1374,15449
4183,15459
7051,15462
523,15465
10921,15466
4157,15469
3054,15485
7984,15486
2898,15492
10063,15497
3570,15500
5358,15501
1175,15508
12644,15510
7336,15511
3099,15514
1323,15516
5494,15522
2491,15523
6746,15527
4308,15529
3744,15532
4707,15533
8846,15537
2255,15538
7340,15541
12018,15542
2492,15548
5940,15563
7448,15565
6191,15570
8940,15579
341,15583
2868,15584
1315,15585
3322,15591
2116,15598
7829,15606
1942,15607
5860,15612
7656,15614
5309,15617
10912,15620
2613,15627
4572,15631
4066,15632
5596,15634
3917,15640
5946,15644
4476,15655
2009,15670
1043,15675
7332,15678
6142,15679
2352,15684
7395,15686
113,15688
7814,15693
1796,15710
1144,15726
13919,15728
2669,15738
9972,15741
12451,15742
1042,15747
3563,15762
3467,15768
5878,15771
3235,15772
9586,15777
5988,15781
8812,15789
3086,15790
4956,15800
10192,15812
11587,15817
12159,15819
2694,15821
6010,15828
2292,15830
1417,15832
11308,15834
8292,15839
10071,15841
11673,15843
15189,15848
3972,15855
10795,3774
12882,15858
6579,15859
3676,15868
5694,15871
4578,15874
5655,15875
5602,15877
1093,15879
6255,15888
2746,15892
1956,15895
7466,15899
4362,15901
2786,15903
4174,15907
2152,15919
8779,15926
6605,15932
2504,7408
889,15939
6591,15940
7004,15941
1802,15942
6077,15944
4271,15947
13495,15952
10011,15954
8255,15965
1639,15975
9634,15980
5933,15983
995,15988
1206,15991
3842,15994
5729,15999
4381,16002
8959,16005
4353,16011
4122,16015
6454,16021
329,16023
4598,16027
10582,16028
5820,16031
3250,16037
6954,16041
6122,16042
10366,16048
555,16050
3449,16053
10195,16057
1716,16060
3817,16064
5212,16065
1016,16070
4783,16075
7606,16079
5130,16084
2603,16085
3551,16089
8238,16091
4575,16096
6642,16097
9996,16101
8061,16104
8867,16105
1389,16107
7952,16108
1709,16109
6417,16111
7151,16117
10924,16118
4055,16119
3825,16120
13113,16125
2921,16130
2729,16131
1985,16134
6339,16140
1178,16142
1803,16143
10985,16152
3544,16155
11320,16163
12815,16165
4128,16168
6680,16169
9761,16177
5570,16183
3506,16184
2401,16185
7080,16187
4250,16189
10892,16192
10130,16194
10806,16195
4388,16196
3415,16204
4297,16210
7322,16218
9321,16220
5441,16227
2911,16228
1911,16229
4681,16238
4597,16242
9405,16248
565,16253
5058,16258
3932,16260
2037,16273
6232,16274
6565,16279
13436,16281
1110,16297
8933,16299
1579,16309
7236,16315
7302,16327
5111,16328
5908,16338
820,16340
7108,16344
4781,16345
8547,13326
1517,16371
7853,16374
9559,16379
9800,16381
9976,16391
5864,16392
2721,16394
3397,16402
9033,16407
6131,16413
959,16419
6405,16420
500,16424
6484,16428
8944,16437
9609,16440
7168,16445
7851,16448
3256,16454
5095,16463
5209,16465
